"Sgnyea","Ctnm_en","Ctnm_id","Cttyp_en","Prvcnm_id","Prvcnm_en","Eect01","Eect02","Eect03","Eect04","Eect05","Eect06","Eect08","Eect09","Eect10","Eect11","Eect12","Eect13"
"2006","Xiangxi Tujia and Miao Autonomous Prefecture","433100","City (Sub-provincial level)","430000","Hunan (province)","270.0000","","6.3100","","","20.9100","","","","11.6600","192977.0000","16487.0000"
"2006","Aba Tibetan and Qiang Autonomous Prefecture","513200","City (Sub-provincial level)","510000","Sichuan (province)","85.8000","18.0000","5.1000","","","","","","","7.7000","139307.0000","18020.0000"
"2006","Ganzi Tibetan Autonomous Prefecture","513300","City (Sub-provincial level)","510000","Sichuan (province)","93.0000","15.4000","7.2000","","","","","","","5.8000","114058.0000","19670.0000"
"2006","Liangshan Yi Autonomous Prefecture","513400","City (Sub-provincial level)","510000","Sichuan (province)","435.6000","55.0000","7.1000","","","","","","","19.3000","384041.0000","20327.0000"
"2006","Linxia Hui Autonomous Prefecture","622900","City (Sub-provincial level)","620000","Gansu (province)","","25.9200","7.4200","","","","","","","","",""
"2006","Gannan Tibetan Autonomous Prefecture","623000","City (Sub-provincial level)","620000","Gansu (province)","","13.4200","7.3900","","","","","","","","",""
"2006","Lhasa(city)","540100","City (Sub-provincial level)","540000","Tibet Autonomous Region","45.2466","","4.8000","","","","","","","","",""
"2006","Rikaze(city)","540200","City (Sub-provincial level)","540000","Tibet Autonomous Region","67.1636","","6.7000","","","","","","","","",""
"2006","Changdu Region","540300","City (Sub-provincial level)","540000","Tibet Autonomous Region","58.7720","","2.2000","","","","","","","","",""
"2006","Linzhi District","540400","City (Sub-provincial level)","540000","Tibet Autonomous Region","16.2363","","5.7000","","","","","","","","",""
"2006","Shannan Region","540500","City (Sub-provincial level)","540000","Tibet Autonomous Region","32.4329","","6.7000","","","","","","","","",""
"2006","Naqu Region","542400","City (Sub-provincial level)","540000","Tibet Autonomous Region","40.5280","","6.7000","","","","","","","","",""
"2006","Ali Areas","542500","City (Sub-provincial level)","540000","Tibet Autonomous Region","8.2012","","11.0000","","","","","","","","",""
"2006","Puer(city)","530800","City (Sub-provincial level)","530000","Yunnan (province)","257.3000","33.7000","6.0100","53.0500","12.5900","8.6851","12.6300","28.9100","58.4600","11.6300","185257.0000","15929.2300"
"2007","Puer(city)","530800","City (Sub-provincial level)","530000","Yunnan (province)","257.6000","33.7000","5.9700","53.9400","13.8300","16.2763","11.8600","32.6800","55.4600","11.1200","222204.0000","19982.3700"
"2007","Beijing (city)","110000","Municipality","110000","Beijing","1213.3000","928.9600","3.3300","739.3000","544.3800","323.0710","0.5000","26.4600","73.0400","471.8100","21942743.0000","46507.5800"
"2007","Tianjin","120000","Municipality","120000","Tianjin (city)","959.1000","580.3514","2.0500","815.5600","200.2200","137.6600","0.3700","49.6000","50.0300","172.4900","6026493.0000","34938.2200"
"2007","Shijiazhuang(city)","130100","City (Sub-provincial level)","130000","Hebei (province)","978.0000","","5.8200","602.6300","86.2800","31.2980","0.5200","40.0600","59.4200","85.4800","1708902.0000","19991.8300"
"2007","Tangshan(city)","130200","City (Sub-provincial level)","130000","Hebei (province)","739.0000","","5.4300","537.9000","77.1100","32.6966","4.6700","51.2300","44.1100","74.4000","1724473.0000","23178.4000"
"2007","Qinhuangdao(city)","130300","City (Sub-provincial level)","130000","Hebei (province)","293.0000","","6.0600","376.5900","28.0900","17.8191","0.8200","35.2400","63.9400","28.2900","645925.0000","22832.2700"
"2007","Handan (city)","130400","City (Sub-provincial level)","130000","Hebei (province)","876.0000","","7.2900","743.1300","57.4500","48.3832","0.6100","45.6400","53.7500","56.2000","1023689.0000","18215.1100"
"2007","Xingtai (city)","130500","City (Sub-provincial level)","130000","Hebei (province)","688.0000","","6.9600","556.3700","32.9400","28.9314","0.9700","33.6700","65.3600","32.3700","588809.0000","18189.9600"
"2007","Baoding(city)","130600","City (Sub-provincial level)","130000","Hebei (province)","1085.0000","","7.4400","545.7800","65.5800","34.4244","0.5300","41.6400","57.8200","61.5900","1101967.0000","17891.9800"
"2007","Zhangjiakou(city)","130700","City (Sub-provincial level)","130000","Hebei (province)","420.0000","","5.9300","123.9900","33.3700","25.6696","1.8000","38.2700","59.9300","33.6700","637012.0000","18919.2800"
"2007","Chengde(city)","130800","City (Sub-provincial level)","130000","Hebei (province)","339.0000","","7.8400","92.7700","24.1800","10.5838","2.4000","34.9000","62.7000","24.3700","462124.0000","18962.8200"
"2007","Cangzhou(city)","130900","City (Sub-provincial level)","130000","Hebei (province)","693.0000","","6.9400","498.2600","45.5100","27.7580","2.4000","39.3100","58.2900","45.0500","932916.0000","20708.4600"
"2007","Langfang(city)","131000","City (Sub-provincial level)","130000","Hebei (province)","406.0000","","5.7700","625.0700","25.7100","30.8710","0.7000","30.1100","69.1900","25.1700","554452.0000","22028.2900"
"2007","Hengshui(city)","131100","City (Sub-provincial level)","130000","Hebei (province)","426.0000","","5.6800","484.6100","21.1700","32.7500","0.6600","27.2600","72.0800","21.1400","335664.0000","15878.1500"
"2007","Taiyuan(city)","140100","City (Sub-provincial level)","140000","Shanxi (province)","345.7100","","7.3600","510.2800","80.4900","25.2570","0.4200","50.6400","48.9400","78.7700","1944673.0000","24687.9900"
"2007","Datong (city)","140200","City (Sub-provincial level)","140000","Shanxi (province)","315.9700","","10.3700","219.0300","46.1900","13.7282","0.8200","48.4700","50.7000","45.1300","1013156.0000","22449.7200"
"2007","Yangquan(city)","140300","City (Sub-provincial level)","140000","Shanxi (province)","131.3700","","5.1600","280.6100","22.4200","9.2323","0.1300","63.6000","36.2600","22.2800","561152.0000","25186.3600"
"2007","Changzhi(city) ","140400","City (Sub-provincial level)","140000","Shanxi (province)","","","","233.0200","35.6500","17.7194","0.9000","53.9400","45.1600","34.5300","756697.0000","21914.1900"
"2007","Jincheng(city)","140500","City (Sub-provincial level)","140000","Shanxi (province)","222.3300","","4.0200","235.9900","24.7500","6.4786","0.6500","53.9400","45.4100","24.0400","634691.0000","26401.4600"
"2007","Shuozhou(city)","140600","City (Sub-provincial level)","140000","Shanxi (province)","152.6600","","11.7100","138.1700","13.6300","5.9567","2.4900","47.0300","50.4800","13.3000","311981.0000","23457.2200"
"2007","Jinzhong(city)","140700","City (Sub-provincial level)","140000","Shanxi (province)","310.9300","","9.2100","191.3400","31.9900","13.9509","0.7800","50.0800","49.1400","31.1400","543228.0000","17444.7000"
"2007","Yuncheng(city)","140800","City (Sub-provincial level)","140000","Shanxi (province)","504.6000","","7.1800","356.0700","31.2300","28.3956","1.5000","39.4200","59.0800","30.2700","491532.0000","16238.2600"
"2007","Xinzhou(city)","140900","City (Sub-provincial level)","140000","Shanxi (province)","307.2600","","9.2400","119.3700","22.9400","8.8150","2.1800","27.2900","70.5300","21.6500","318453.0000","14709.1500"
"2007","Linfen(city)","141000","City (Sub-provincial level)","140000","Shanxi (province)","417.2200","","9.1900","210.5600","36.0300","8.9773","1.5500","37.1100","61.3400","32.9700","617522.0000","18729.8100"
"2007","Lvliang(city)","141100","City (Sub-provincial level)","140000","Shanxi (province)","357.6000","","8.5400","174.2500","27.7500","23.3113","0.6800","39.4200","59.8900","26.7500","523811.0000","19581.7200"
"2007","Hohhot(city)","150100","City (Sub-provincial level)","150000","Inner Mongolia Autonomous Region","263.5200","103.1600","9.9800","128.2200","29.9300","29.8963","1.3400","29.7400","68.9300","30.1900","807126.0000","26734.8800"
"2007","Baotou(city)","150200","City (Sub-provincial level)","150000","Inner Mongolia Autonomous Region","249.6100","134.7300","6.0900","77.2800","32.8900","59.7644","1.2200","50.4700","48.3100","32.8700","883220.0000","26870.0900"
"2007","Wuhai(city)","150300","City (Sub-provincial level)","150000","Inner Mongolia Autonomous Region","47.7000","44.8500","4.9300","271.9500","10.5500","6.8000","0.4700","65.8800","33.6500","10.7200","239900.0000","22378.7300"
"2007","Chifeng(city)","150400","City (Sub-provincial level)","150000","Inner Mongolia Autonomous Region","437.6600","105.9900","5.4400","49.9400","31.4500","16.2481","6.6800","36.7600","56.5700","31.5300","575838.0000","18263.1800"
"2007","Tongliao(city)","150500","City (Sub-provincial level)","150000","Inner Mongolia Autonomous Region","309.4600","118.6700","7.4400","53.1100","22.4300","10.4477","24.3000","21.4400","54.2600","22.4000","385200.0000","17196.4300"
"2007","Ordos(city)","150600","City (Sub-provincial level)","150000","Inner Mongolia Autonomous Region","154.7900","46.3400","9.0500","16.6000","16.0600","11.5288","3.1800","47.3800","49.4400","15.9200","502803.0000","31583.1000"
"2007","Hulunbeier(city)","150700","City (Sub-provincial level)","150000","Inner Mongolia Autonomous Region","270.5600","178.4900","4.0100","10.6800","37.6400","15.3000","34.7000","25.9000","39.4000","37.3000","660834.0000","17716.7300"
"2007","Bayannao’er(city)","150800","City (Sub-provincial level)","150000","Inner Mongolia Autonomous Region","174.1900","62.1300","3.9800","28.3000","14.9000","12.8171","15.9700","28.7900","55.2300","15.2300","251385.0000","16505.9100"
"2007","Wulanchabu(city)","150900","City (Sub-provincial level)","150000","Inner Mongolia Autonomous Region","213.8200","69.9300","11.4700","52.1700","14.2800","17.9683","3.3600","18.4200","78.2200","13.7800","278757.0000","20229.1000"
"2007","Shenyang(city)","210100","City (Prefectural level)","210000","Liaoning (province)","709.8000","455.8000","2.3600","546.8200","100.2600","73.4413","0.7000","38.0800","61.2200","96.5600","2643088.0000","27372.4900"
"2007","Dalian(city)","210200","City (Prefectural level)","210000","Liaoning (province)","578.2000","336.8000","1.6600","459.8300","90.7700","130.6726","1.5600","51.6600","46.7800","80.7800","2283691.0000","28270.5000"
"2007","Anshan(city)","210300","City (Sub-provincial level)","210000","Liaoning (province)","350.2000","176.9000","2.3100","378.5700","38.7900","24.0398","1.8300","53.8300","44.3400","37.9200","961398.0000","25353.3200"
"2007","Fushun(city) ","210400","City (Sub-provincial level)","210000","Liaoning (province)","223.7000","148.0000","0.0300","198.4700","27.6900","44.5203","2.3500","58.3200","39.3300","27.3900","657152.0000","23992.4100"
"2007","Benxi(city)","210500","City (Sub-provincial level)","210000","Liaoning (province)","156.0000","104.5000","-0.1100","185.4400","24.1200","21.7200","0.9500","59.1600","39.8800","23.8000","530997.0000","22310.8000"
"2007","Dandong(city)","210600","City (Sub-provincial level)","210000","Liaoning (province)","242.9000","101.5000","0.8000","161.5400","18.4500","13.8559","1.4600","38.9200","59.6200","18.0600","337213.0000","18671.8200"
"2007","Jinzhou","210700","City (Sub-provincial level)","210000","Liaoning (province)","309.4000","120.0000","1.4000","306.0100","25.7200","29.5752","12.6400","33.2800","54.0800","24.9100","449690.0000","18052.5900"
"2007","Yingkou(city)","210800","City (Sub-provincial level)","210000","Liaoning (province)","232.5000","106.5000","2.6800","430.3800","16.4700","31.0448","0.8500","36.6100","62.5400","16.4100","338397.0000","20621.3900"
"2007","Fuxin(city)","210900","City (Sub-provincial level)","210000","Liaoning (province)","193.1000","86.4000","1.5200","186.4500","16.6100","16.6958","2.7100","47.3200","49.9700","16.3600","302322.0000","18479.3400"
"2007","Liaoyang(city) ","211000","City (Sub-provincial level)","210000","Liaoning (province)","183.4000","80.1000","2.8600","386.6300","17.7100","26.0214","2.7700","52.4600","44.7800","17.5900","377537.0000","21463.1600"
"2007","Panjin(city)","211100","City (Sub-provincial level)","210000","Liaoning (province)","128.2000","83.6000","3.3300","315.0100","45.1000","9.0941","40.6200","34.9200","24.4600","42.7500","721333.0000","16873.2900"
"2007","Tieling(city)","211200","City (Sub-provincial level)","210000","Liaoning (province)","305.4000","97.9000","3.9600","235.2900","22.5500","15.6886","9.6700","41.0200","49.3100","22.4400","430320.0000","19176.4700"
"2007","Chaoyang (city)","211300","City (Sub-provincial level)","210000","Liaoning (province)","340.2000","93.1000","5.2300","172.6800","21.7100","13.7856","2.8600","37.3100","59.8300","21.6800","430613.0000","19862.2200"
"2007","Huludao(city)","211400","City (Sub-provincial level)","210000","Liaoning (province)","278.7000","85.0000","5.0700","267.5900","23.6600","19.5967","2.2000","53.6300","44.1700","22.5100","415730.0000","18468.6800"
"2007","Changchun(city)","220100","City (Prefectural level)","220000","Jilin (province)","745.9600","328.9800","6.3500","362.6200","85.8900","42.6938","1.5400","40.1900","58.2700","83.9700","2031154.0000","24189.0400"
"2007","Jilin(province)","220200","City (Sub-provincial level)","220000","Jilin (province)","432.6600","211.6900","4.2400","159.5400","34.0900","18.7102","4.9300","43.5600","51.5100","33.6000","774150.0000","23040.1800"
"2007","Siping(city)","220300","City (Sub-provincial level)","220000","Jilin (province)","334.9400","127.3700","7.0100","237.8900","20.1500","15.4141","7.0000","29.8800","63.1300","19.8000","306738.0000","15491.8200"
"2007","Liaoyuan(city)","220400","City (Sub-provincial level)","220000","Jilin (province)","123.3800","55.7600","2.5100","240.1200","9.1800","10.9787","3.9200","43.3600","52.7200","8.9600","154748.0000","17270.9800"
"2007","Tonghua(city)","220500","City (Sub-provincial level)","220000","Jilin (province)","226.9100","104.8300","3.1400","149.3300","20.3900","14.6695","3.5800","43.8900","52.5300","20.1700","349642.0000","17334.7500"
"2007","Baishan(city)","220600","City (Sub-provincial level)","220000","Jilin (province)","129.9200","87.5500","2.8000","74.3000","14.3600","6.4204","13.2300","36.2100","50.5600","13.4800","232524.0000","17249.5500"
"2007","Songyuan(city)","220700","City (Sub-provincial level)","220000","Jilin (province)","281.3000","75.4600","8.2900","133.3800","23.6400","8.3997","11.5100","44.7100","43.7800","23.1000","531497.0000","23008.5300"
"2007","Baicheng(city)","220800","City (Sub-provincial level)","220000","Jilin (province)","202.9400","80.6700","1.6400","78.8200","17.6600","9.6100","22.0300","16.0200","61.9500","17.1000","237699.0000","13900.5300"
"2007","Harbin(city)","230100","City (Prefectural level)","230000","Heilongjiang (province)","987.3742","476.9217","5.1719","186.0500","148.3400","69.1472","5.2600","45.6300","49.1000","142.7800","3156014.0000","22104.0300"
"2007","Qiqihaer(city)","230200","City (Sub-provincial level)","230000","Heilongjiang (province)","567.7999","204.2450","4.7959","133.7000","45.8300","22.2437","21.1900","33.2800","45.5400","47.9200","790862.0000","16503.8000"
"2007","Jixi(city)","230300","City (Sub-provincial level)","230000","Heilongjiang (province)","191.1032","120.3303","2.6975","84.8200","29.7900","12.0510","24.1400","45.2200","30.6500","23.6000","380743.0000","16133.1800"
