"Sgnyea","Ctnm_en","Ctnm_id","Cttyp_en","Prvcnm_id","Prvcnm_en.x","Gdpct01","Gdpct02","Gdpct03","Gdpct04","GDP_PerCapita","GDPYoY","GDP_PrimInd","GDP_SecInd","GDP_TerInd","Prvcnm_en.y","Pi0101","rel_cpi_2010","city_rgdp","city_rgdppc"
2005,"Haidong Prefecture",630200,"City (Sub-provincial level)",630000,"Qinghai (province)",74.19,20.6,38.6,40.8,4768,12.9,152900,286600,302400,"Qinghai",110.718042436037,77.5312172488531,95.6904878223068,6149.78091301737
2005,"Haibei Tibetan Autonomous Prefecture",632200,"City (Sub-provincial level)",630000,"Qinghai (province)",20.4,27.3,37.2,35.5,7538,12,55600,76000,72400,"Qinghai",110.718042436037,77.5312172488531,26.3119820942857,9722.53534444735
2005,"Huangnan Tibetan Autonomous Prefecture",632300,"City (Sub-provincial level)",630000,"Qinghai (province)",22.74,28.1,45.5,26.4,10367,2.1,63800,103600,60000,"Qinghai",110.718042436037,77.5312172488531,29.3301212168656,13371.3881554637
2005,"Hainan(province)",632500,"City (Sub-provincial level)",630000,"Qinghai (province)",29.05,29.8,40.5,29.7,7001,11.3,86600,117700,86200,"Qinghai",110.718042436037,77.5312172488531,37.4687784234804,9029.91110990659
2005,"Guoluo Tibetan Autonomous Prefecture",632600,"City (Sub-provincial level)",630000,"Qinghai (province)",7.89,35.6,15.1,49.3,5281,7.3,28100,11900,38900,"Qinghai",110.718042436037,77.5312172488531,10.1765460158782,6811.44987450603
2005,"Yushu Tibetan Autonomous Prefecture",632700,"City (Sub-provincial level)",630000,"Qinghai (province)",13.94,63.5,15,21.5,4872,9.6,88500,20900,30000,"Qinghai",110.718042436037,77.5312172488531,17.9798544310953,6283.92042957648
2005,"Haixi Mongolian-Tibetan Autonomous Prefecture",632800,"City (Sub-provincial level)",630000,"Qinghai (province)",134.34,3.3,74.5,22.2,32725,16,44700,1001200,297500,"Qinghai",110.718042436037,77.5312172488531,173.272140909135,42208.8046095834
2005,"Bijie(city)",520500,"City (Sub-provincial level)",520000,"Guizhou (province)",231.0243,32.2,37.5,30.3,3200,16.6,743119,866572,700551,"Guizhou",106.628758625021,84.5242093802561,273.32323093455,3785.89758302724
2005,"Guiyang(city)",520100,"City (Sub-provincial level)",520000,"Guizhou (province)",525.6159,6.7,47.4,45.9,14934,14.6,350217,2493874,2412068,"Guizhou",106.628758625021,84.5242093802561,621.85248919084,17668.3107827903
2005,"Liupanshui(city)",520200,"City (Sub-provincial level)",520000,"Guizhou (province)",207.5506,9,56.9,34.1,6879,17.5,186880,1180813,707814,"Guizhou",106.628758625021,84.5242093802561,245.551660904954,8138.49671051387
2005,"Zunyi(city)",520300,"City (Sub-provincial level)",520000,"Guizhou (province)",407.5747,25.4,39.5,35.1,5497,14.3,1033279,1607998,1434470,"Guizhou",106.628758625021,84.5242093802561,482.198772385329,6503.46219184398
2005,"Anshun(city)",520400,"City (Sub-provincial level)",520000,"Guizhou (province)",106.0334,22.7,37.2,40.1,4026,12.7,240769,394629,424936,"Guizhou",106.628758625021,84.5242093802561,125.4473727438,4763.13239664615
2005,"Tongren(city)",520600,"City (Sub-provincial level)",520000,"Guizhou (province)",128.0516,43.7,22.7,33.6,3271,12.1,559957,290376,430183,"Guizhou",106.628758625021,84.5242093802561,151.496950919616,3869.89718565066
2005,"Buyi and Miao Autonomous Prefecture of Southwest Guizhou Province",522300,"City (Sub-provincial level)",520000,"Guizhou (province)",119.9349,29.3,36.3,34.4,3864,13.4,351785,434771,412793,"Guizhou",106.628758625021,84.5242093802561,141.894140009567,4571.4713315054
2005,"Qiandongnan Miao & Dong Autonomous Prefecture",522600,"City (Sub-provincial level)",520000,"Guizhou (province)",145.401,32.2,26.8,41,3304,11.7,467836,389725,596449,"Guizhou",106.628758625021,84.5242093802561,172.022904521795,3908.93925447563
2005,"Qiannan Buyi & Miao Autonomous Prefecture",522700,"City (Sub-provincial level)",520000,"Guizhou (province)",167.9567,29.1,38,32.9,4256,11.8,489461,637549,552557,"Guizhou",106.628758625021,84.5242093802561,198.70839518226,5035.24378542623
2006,"Jiaxing(city)",330400,"City (Sub-provincial level)",330000,"Zhejiang (province)",1346.65,6.55,59.94,33.51,40206,13.9,881600,8072200,4512700,"Zhejiang",108.213431835508,89.3846750345544,1506.57816843817,44980.8649910705
2006,"Huzhou(city)",330500,"City (Sub-provincial level)",330000,"Zhejiang (province)",761.02,8.62,57.18,34.2,29527,13.99,655900,4351800,2602500,"Zhejiang",108.213431835508,89.3846750345544,851.398743359311,33033.6268365751
2006,"Shaoxing(city)",330600,"City (Sub-provincial level)",330000,"Zhejiang (province)",1677.63,5.8,60.55,33.65,38540,13.2,973500,10157200,5645500,"Zhejiang",108.213431835508,89.3846750345544,1876.86535678679,43117.0108132084
2006,"Zhoushan(city)",330900,"City (Sub-provincial level)",330000,"Zhejiang (province)",335.2,12.5,41.62,45.89,34682,18,418800,1395000,1538200,"Zhejiang",108.213431835508,89.3846750345544,375.008355593862,38800.8346918446
2006,"Wenzhou(city)",330300,"City (Sub-provincial level)",330000,"Zhejiang (province)",1837.5,3.57,54.77,41.66,24390,13.4,655100,10064900,7655100,"Zhejiang",108.213431835508,89.3846750345544,2055.72151970084,27286.5566614985
2006,"Jinhua(city)",330700,"City (Sub-provincial level)",330000,"Zhejiang (province)",1234.7,5.48,53.94,40.58,27108,13.8,676800,6659500,5010700,"Zhejiang",108.213431835508,89.3846750345544,1381.33298523789,30327.3463706397
2006,"Quzhou(city)",330800,"City (Sub-provincial level)",330000,"Zhejiang (province)",387.4,13.2,49.3,37.49,15740,16.1,511500,1910000,1452500,"Zhejiang",108.213431835508,89.3846750345544,433.407628153527,17609.2825687571
2006,"Fuyang city",341200,"City (Sub-provincial level)",340000,"Anhui (province)",378.3558,31.6977,30.9515,37.3508,4483,13.1,1199300,1171100,1413200,"Anhui",109.282031774534,87.5447746704941,432.185474717453,5120.80820000207
2006,"Lhasa(city)",540100,"City (Sub-provincial level)",540000,"Tibet Autonomous Region",102.3859,NA,NA,NA,NA,16.5434,67991.7764,252645,703221.7351,"Tibet",107.660380944509,88.2927029308636,115.961904666314,NA
2006,"Changdu Region",540300,"City (Sub-provincial level)",540000,"Tibet Autonomous Region",37.4386,NA,NA,NA,NA,10.1678,116572.2246,113270.9276,144542.8076,"Tibet",107.660380944509,88.2927029308636,42.4028246471464,NA
2006,"Shannan Region",540500,"City (Sub-provincial level)",540000,"Tibet Autonomous Region",28.6698,NA,NA,NA,NA,14.063,30886.0531,107321.8033,148490.0212,"Tibet",107.660380944509,88.2927029308636,32.471313085125,NA
2006,"Rikaze(city)",540200,"City (Sub-provincial level)",540000,"Tibet Autonomous Region",50.5065,NA,NA,NA,NA,12.7953,148763.0081,123788.75,232512.8763,"Tibet",107.660380944509,88.2927029308636,57.2034815148297,NA
2006,"Naqu Region",542400,"City (Sub-provincial level)",540000,"Tibet Autonomous Region",32.6505,NA,NA,NA,NA,10.7728,73027.9849,74364.0017,179113.4014,"Tibet",107.660380944509,88.2927029308636,36.9798396879599,NA
2006,"Ali Areas",542500,"City (Sub-provincial level)",540000,"Tibet Autonomous Region",11.329,NA,NA,NA,NA,13.3287,26419.6282,29606.6744,57263.4849,"Tibet",107.660380944509,88.2927029308636,12.8311849382061,NA
2006,"Linzhi District",540400,"City (Sub-provincial level)",540000,"Tibet Autonomous Region",27.5097,NA,NA,NA,NA,11.4867,46389.2918,99096.1861,129611.5373,"Tibet",107.660380944509,88.2927029308636,31.1573879684498,NA
2006,"Xining(city)",630100,"City (Sub-provincial level)",630000,"Qinghai (province)",281.62,4.4,48.95,46.65,13326,14.5,123800,1378600,1313800,"Qinghai",112.478791464898,78.7641961967616,357.548243489316,16918.8548140708
2006,"Haidong Prefecture",630200,"City (Sub-provincial level)",630000,"Qinghai (province)",84.72,18.97,38.15,42.88,5417,13,160700,323200,363300,"Qinghai",112.478791464898,78.7641961967616,107.561562347897,6877.49035928424
2006,"Haibei Tibetan Autonomous Prefecture",632200,"City (Sub-provincial level)",630000,"Qinghai (province)",23.51,23.5,40.2,36.3,8619,13.3,55200,94600,85300,"Qinghai",112.478791464898,78.7641961967616,29.8485874740211,10942.7892572772
2006,"Huangnan Tibetan Autonomous Prefecture",632300,"City (Sub-provincial level)",630000,"Qinghai (province)",23.39,29.21,40.61,30.2,10529,3.11,68300,95000,70600,"Qinghai",112.478791464898,78.7641961967616,29.6962339862762,13367.7489372169
2006,"Hainan(province)",632500,"City (Sub-provincial level)",630000,"Qinghai (province)",32.83,28.61,41.87,29.5,7836,14.1,93900,137500,96900,"Qinghai",112.478791464898,78.7641961967616,41.6813750222081,9948.68274974179
2006,"Guoluo Tibetan Autonomous Prefecture",632600,"City (Sub-provincial level)",630000,"Qinghai (province)",8.66,34.84,14.81,50.36,5638,8,30200,12800,43600,"Qinghai",112.478791464898,78.7641961967616,10.9948433655901,7158.07469921442
2006,"Yushu Tibetan Autonomous Prefecture",632700,"City (Sub-provincial level)",630000,"Qinghai (province)",15.54,61.8,15.4,22.8,5116,11.3,96000,24000,35400,"Qinghai",112.478791464898,78.7641961967616,19.7297766629642,6495.33702752412
2006,"Haixi Mongolian-Tibetan Autonomous Prefecture",632800,"City (Sub-provincial level)",630000,"Qinghai (province)",170.03,2.85,76.34,20.81,40277,17.1,48400,1298100,353800,"Qinghai",112.478791464898,78.7641961967616,215.872196010541,51136.1785491769
2006,"Guiyang(city)",520100,"City (Sub-provincial level)",520000,"Guizhou (province)",602.8845,6.3,48.4,45.3,17025,14.7,379251,2917353,2732241,"Guizhou",108.454989373992,85.9718555143117,701.25798308452,19802.9923841365
2006,"Liupanshui(city)",520200,"City (Sub-provincial level)",520000,"Guizhou (province)",253.9238,8,58.9,33.1,8363,18,204199,1495396,839643,"Guizhou",108.454989373992,85.9718555143117,295.356891486109,9727.60207392269
2006,"Zunyi(city)",520300,"City (Sub-provincial level)",520000,"Guizhou (province)",464.5307,21,43.7,35.3,6239,12.2,975167,2030327,1639813,"Guizhou",108.454989373992,85.9718555143117,540.328805538773,7257.02610776081
2006,"Anshun(city)",520400,"City (Sub-provincial level)",520000,"Guizhou (province)",123.7375,21.4,36.1,42.5,4667,14.4,264861,446719,525795,"Guizhou",108.454989373992,85.9718555143117,143.927916013632,5428.5207316749
2006,"Tongren(city)",520600,"City (Sub-provincial level)",520000,"Guizhou (province)",147.467,41,25,34,3741,12,605040,368043,501587,"Guizhou",108.454989373992,85.9718555143117,171.529390773067,4351.42405339529
2006,"Buyi and Miao Autonomous Prefecture of Southwest Guizhou Province",522300,"City (Sub-provincial level)",520000,"Guizhou (province)",140.4846,27.1,38.3,34.6,4487,13.8,381104,537347,486395,"Guizhou",108.454989373992,85.9718555143117,163.407663077149,5219.14988708491
2006,"Bijie(city)",520500,"City (Sub-provincial level)",520000,"Guizhou (province)",269.7418,29.2,40.1,30.7,3706,14.1,787741,1082041,827635,"Guizhou",108.454989373992,85.9718555143117,313.755936040134,4310.71305583612
2006,"Qiandongnan Miao & Dong Autonomous Prefecture",522600,"City (Sub-provincial level)",520000,"Guizhou (province)",166.0742,30.9,27.7,41.4,3747,11.6,513311,459548,687883,"Guizhou",108.454989373992,85.9718555143117,193.172752881149,4358.40308154828
2006,"Qiannan Buyi & Miao Autonomous Prefecture",522700,"City (Sub-provincial level)",520000,"Guizhou (province)",190.2969,27.6,40.7,31.7,4786,10.1,525008,774099,603862,"Guizhou",108.454989373992,85.9718555143117,221.34790375476,5566.93812337606
2006,"Harbin(city)",230100,"City (Prefectural level)",230000,"Heilongjiang (province)",2094.1,14.9181,36.813,48.2689,21374,NA,3124000,7709000,10108000,"Heilongjiang",106.350071689414,86.3611996288625,2424.8157841709,24749.5404091824
2006,"Qiqihaer(city)",230200,"City (Sub-provincial level)",230000,"Heilongjiang (province)",481.6,25.1453,29.4643,45.3696,8860,NA,1211000,1419000,2185000,"Heilongjiang",106.350071689414,86.3611996288625,557.657839480783,10259.2368309795
2006,"Jixi(city)",230300,"City (Sub-provincial level)",230000,"Heilongjiang (province)",236.2,30.652,29.8899,39.4581,12361,NA,724000,706000,932000,"Heilongjiang",106.350071689414,86.3611996288625,273.502453665616,14313.1406848462
2006,"Hegang(city)",230400,"City (Sub-provincial level)",230000,"Heilongjiang (province)",130,23.4615,41.8462,34.6923,11862,NA,305000,544000,451000,"Heilongjiang",106.350071689414,86.3611996288625,150.530562982769,13735.3349084739
2006,"Shuangyashan(city)",230500,"City (Sub-provincial level)",230000,"Heilongjiang (province)",169.2,28.487,41.4303,30.0827,11275,NA,482000,701000,509000,"Heilongjiang",106.350071689414,86.3611996288625,195.921317359112,13055.6315202363
2006,"Daqing(city)",230600,"City (Sub-provincial level)",230000,"Heilongjiang (province)",1620.3,3.1352,85.6446,11.2201,60493,NA,508000,13877000,1818000,"Heilongjiang",106.350071689414,86.3611996288625,1876.18977846909,70046.5026655128
2006,"Yichun(city)",230700,"City (Sub-provincial level)",230000,"Heilongjiang (province)",130.3,24.8657,37.6823,37.452,10156,NA,324000,491000,488000,"Heilongjiang",106.350071689414,86.3611996288625,150.877941205037,11759.910751177
2006,"Kiamusze(city)",230800,"City (Sub-provincial level)",230000,"Heilongjiang (province)",278.5,30.772,20.2154,49.0485,11295,NA,857000,563000,1366000,"Heilongjiang",106.350071689414,86.3611996288625,322.482783005394,13078.7900683875
2006,"Qitaihe(city)",230900,"City (Sub-provincial level)",230000,"Heilongjiang (province)",114.2,12.1716,50,37.8284,12870,NA,139000,571000,432000,"Heilongjiang",106.350071689414,86.3611996288625,132.235309943325,14902.5257352942
2006,"Mudanjiang(city)",231000,"City (Sub-provincial level)",230000,"Heilongjiang (province)",347.1,15.8456,34.3129,49.8415,12713,NA,550000,1191000,1730000,"Heilongjiang",106.350071689414,86.3611996288625,401.916603163994,14720.7311323073
2006,"Heihe(city)",231100,"City (Sub-provincial level)",230000,"Heilongjiang (province)",135.7,37.8777,16.2122,45.9101,7795,NA,514000,220000,623000,"Heilongjiang",106.350071689414,86.3611996288625,157.13074920586,9026.04414192836
2006,"Suihua(city)",231200,"City (Sub-provincial level)",230000,"Heilongjiang (province)",397.3,34.6841,22.7032,42.6126,7027,NA,1378000,902000,1693000,"Heilongjiang",106.350071689414,86.3611996288625,460.044559023494,8136.75589292246
2006,"Daxinganling Region",232700,"City (Sub-provincial level)",230000,"Heilongjiang (province)",50.5,37.8218,15.4455,46.7327,9460,NA,191000,78000,236000,"Heilongjiang",106.350071689414,86.3611996288625,58.4753340817681,10953.9932755154
2006,"Wuhan(city)",420100,"City (Prefectural level)",420000,"Hubei (province)",2590.76,4.47,46.15,49.37,29899,14.8,1159100,11957400,12791000,"Hubei",110.895098105396,87.5757125004908,2958.30878907834,34140.7442158492
2006,"Huangshi(city)",420200,"City (Sub-provincial level)",420000,"Hubei (province)",401.03,7.93,53,39.07,34191,13.9,318200,2125300,1566800,"Hubei",110.895098105396,87.5757125004908,457.923765105254,39041.6463923241
2006,"Shiyan(city)",420300,"City (Sub-provincial level)",420000,"Hubei (province)",338.15,11.58,44.97,43.45,37791,8.3,391500,1520700,1469300,"Hubei",110.895098105396,87.5757125004908,386.123036107876,43152.375151716
2006,"Yichang(city)",420500,"City (Sub-provincial level)",420000,"Hubei (province)",694.91,13,51.04,35.96,28089,12.2,903400,3593100,2452600,"Hubei",110.895098105396,87.5757125004908,793.496256163609,32073.9611451549
2006,"Xiangyang",420600,"City (Sub-provincial level)",420000,"Hubei (province)",675.18,18.72,43.06,38.22,19407,12,1264300,2907300,258000,"Hubei",110.895098105396,87.5757125004908,770.967178823942,22160.2536204216
2006,"Ezhou(city)",420700,"City (Sub-provincial level)",420000,"Hubei (province)",168.33,14.93,50.25,34.82,16367,13.1,251300,845800,586200,"Hubei",110.895098105396,87.5757125004908,192.210825574564,18688.9715569351
2006,"Jingmen(city)",420800,"City (Sub-provincial level)",420000,"Hubei (province)",348.73,24.67,36.59,38.74,21487,11.3,860400,1275900,1351000,"Hubei",110.895098105396,87.5757125004908,398.204011184089,24535.3413480702
2006,"Xiaogan(city)",420900,"City (Sub-provincial level)",420000,"Hubei (province)",404.15,24.64,38.24,37.11,9151,13.1,995900,1545600,1500000,"Hubei",110.895098105396,87.5757125004908,461.486396696727,10449.2441325541
2006,"Jingzhou(city)",421000,"City (Sub-provincial level)",420000,"Hubei (province)",438.06,28.93,32.36,38.71,12998,9.2,1266700,1417800,1696100,"Hubei",110.895098105396,87.5757125004908,500.207177871999,14842.0145596043
2006,"Huanggang(city)",421100,"City (Sub-provincial level)",420000,"Hubei (province)",391.2,30.97,32.26,36.77,13001,10,1211400,1262100,1438400,"Hubei",110.895098105396,87.5757125004908,446.699191853915,14845.4401669037
2006,"Xianning(city)",421200,"City (Sub-provincial level)",420000,"Hubei (province)",234.25,23.69,40.79,35.52,10797,12.6,554900,960200,827300,"Hubei",110.895098105396,87.5757125004908,267.482836635428,12328.7606708761
2006,"Suizhou(city)",421300,"City (Sub-provincial level)",420000,"Hubei (province)",218.33,25.76,42.18,32.05,10113,12.1,562500,921000,699800,"Hubei",110.895098105396,87.5757125004908,249.304280566118,11547.7222065916
2006,"Enshi Tujia and Miao Autonomous Prefecture",422800,"City (Sub-provincial level)",420000,"Hubei (province)",189.5,NA,NA,NA,NA,NA,727900,474800,692300,"Hubei",110.895098105396,87.5757125004908,216.384194417988,NA
2006,"Beijing (city)",110000,"Municipality",110000,"Beijing",8387,1,24.7,74.3,53438,12.8,872000,20721000,62277000,"Beijing",108.519828739922,92.189103331273,9097.60448570814,57965.6359255123
2006,"Tianjin",120000,"Municipality",120000,"Tianjin (city)",4518.94,2.287,55.2767,42.4363,42672,14.8,1033500,24979200,19176700,"Tianjin",106.908887594174,88.7808575521485,5089.99363668643,48064.4152090276
2006,"Changchun(city)",220100,"City (Prefectural level)",220000,"Jilin (province)",1741.1922,9.3,48.92,41.78,23677,15.1,NA,NA,NA,"Jilin",107.675801276808,87.4736850338374,1990.53258054289,27067.5689389798
2006,"Jilin(province)",220200,"City (Sub-provincial level)",220000,"Jilin (province)",728.8301,15.05,45.67,39.28,16796,12.7,NA,NA,NA,"Jilin",107.675801276808,87.4736850338374,833.199264119337,19201.2031887108
2006,"Siping(city)",220300,"City (Sub-provincial level)",220000,"Jilin (province)",380.1684,36.52,31.5,31.99,11468,14.1,NA,NA,NA,"Jilin",107.675801276808,87.4736850338374,434.608876775844,13110.2285167978
2006,"Liaoyuan(city)",220400,"City (Sub-provincial level)",220000,"Jilin (province)",171.611,16.3,49.14,34.57,13918,20.8,NA,NA,NA,"Jilin",107.675801276808,87.4736850338374,196.185858562625,15911.07084904
2006,"Tonghua(city)",220500,"City (Sub-provincial level)",220000,"Jilin (province)",284.7362,14.27,48.62,37.11,12495,18.3,NA,NA,NA,"Jilin",107.675801276808,87.4736850338374,325.510694890533,14284.2958944356
2006,"Baishan(city)",220600,"City (Sub-provincial level)",220000,"Jilin (province)",191.9006,14.47,53.99,31.53,14746,18.1,NA,NA,NA,"Jilin",107.675801276808,87.4736850338374,219.380948597018,16857.6412372427
