province,province_id,city,city_id,year,agriculture_population,urban_population,total_population
黑龙江省,230000,鹤岗市,230400,2018,387008.3137254902,685330.537254902,1100694.2784313723
黑龙江省,230000,黑河市,231100,2018,1142065.8196078432,490773.6862745098,1738151.8352941177
黑龙江省,230000,鸡西市,230300,2018,900746.6274509802,899133.0,1932510.070588235
黑龙江省,230000,佳木斯市,230800,2018,1628184.0235294115,940403.3254901961,2662006.843137255
黑龙江省,230000,牡丹江市,231000,2018,1289460.9019607843,1392149.9921568627,2907615.188235294
黑龙江省,230000,七台河市,230900,2018,358830.22352941177,570329.0,950152.4470588235
黑龙江省,230000,齐齐哈尔市,230200,2018,3712907.4431372546,1847083.4980392158,5573155.894117648
黑龙江省,230000,双鸭山市,230500,2018,873634.2588235295,569429.5882352941,1516366.1960784316
黑龙江省,230000,绥化市,231200,2018,4366441.003921568,1222255.1411764706,5636140.121568627
黑龙江省,230000,伊春市,230700,2018,231408.07450980393,682325.768627451,1191719.901960784
湖北省,420000,鄂州市,420700,2018,263471.03529411764,416380.70588235295,1075971.894117647
湖北省,420000,黄冈市,421100,2018,3011168.2588235294,898865.7607843138,6415503.090196079
湖北省,420000,黄石市,420200,2018,432389.3725490196,965809.2274509805,2535430.28627451
湖北省,420000,荆门市,420800,2018,1879010.2156862745,581167.7843137254,2986025.780392157
湖北省,420000,荆州市,421000,2018,3402174.3843137254,1294685.925490196,5927420.541176471
湖北省,420000,十堰市,420300,2018,301763.9137254902,977687.0823529412,3472595.784313726
湖北省,420000,随州市,421300,2018,1290103.0627450978,382856.0,2248878.8078431366
湖北省,420000,武汉市,420100,2018,1191943.607843137,7536457.431372549,1.015312983529412E7
湖北省,420000,咸宁市,421200,2018,617601.8862745097,526266.0666666667,2558728.670588235
湖北省,420000,襄阳市,420600,2018,3395524.7529411763,1355094.9411764706,5702597.537254902
湖北省,420000,孝感市,420900,2018,3437449.4117647056,824103.7176470588,5005208.42745098
湖北省,420000,宜昌市,420500,2018,842828.9137254901,1158940.0470588235,4202738.043137255
湖南省,430000,常德市,430700,2018,2520641.2235294115,970646.0,5934757.439215686
湖南省,430000,郴州市,431000,2018,583378.9098039216,670080.0,4763392.886274509
湖南省,430000,衡阳市,430400,2018,2925170.980392157,1141665.411764706,7408965.486274508
湖南省,430000,怀化市,431200,2018,386297.6862745098,1012998.0705882353,4917759.4745098045
湖南省,430000,娄底市,431300,2018,1624302.5960784312,747678.3960784313,3934727.2784313727
湖南省,430000,邵阳市,430500,2018,3607020.035294118,1089687.7137254903,7336450.298039216
湖南省,430000,湘潭市,430300,2018,646613.9647058824,641085.1843137254,2840257.129411765
湖南省,430000,益阳市,430900,2018,1548014.7019607844,677050.5098039216,4489621.396078433
湖南省,430000,永州市,431100,2018,1529566.8313725488,526605.0588235294,5403045.396078432
湖南省,430000,岳阳市,430600,2018,2151841.0313725495,1027611.8745098038,5700753.882352942
湖南省,430000,张家界市,430800,2018,23196.776470588236,104855.0,1534026.2666666666
湖南省,430000,长沙市,430100,2018,649810.6980392156,3471845.0,7311792.976470588
湖南省,430000,株洲市,430200,2018,399136.8509803922,1293786.0,4020434.047058824
吉林省,220000,白城市,220800,2018,1480867.6392156864,628462.7254901961,2111726.6745098038
吉林省,220000,白山市,220600,2018,237816.08627450984,616652.5607843138,1340175.0705882355
吉林省,220000,吉林市,220200,2018,2794179.2078431374,1575939.7333333332,4596667.580392156
吉林省,220000,辽源市,220400,2018,690559.2470588234,516975.62352941174,1218182.8549019604
吉林省,220000,四平市,220300,2018,1658584.0941176468,714146.8156862746,2378571.874509804
吉林省,220000,松原市,220700,2018,2314459.4862745097,672260.4117647059,2989587.937254902
吉林省,220000,通化市,220500,2018,1231803.227450981,866288.462745098,2407503.3176470585
吉林省,220000,长春市,220100,2018,4805108.168627451,4282549.466666667,9100730.811764704
江苏省,320000,常州市,320400,2018,659695.8313725491,3131218.9764705882,4759524.454901961
江苏省,320000,淮安市,320800,2018,3221524.6509803925,1517447.6980392158,5011104.372549019
江苏省,320000,连云港市,320700,2018,3140244.2549019605,1243368.729411765,4576125.874509804
江苏省,320000,南京市,320100,2018,1117764.9568627453,6053596.533333333,8309419.250980394
江苏省,320000,南通市,320600,2018,4284686.396078432,2378270.31372549,7564901.635294118
江苏省,320000,苏州市,320500,2018,1156331.8352941177,8101262.619607842,1.0818484745098038E7
江苏省,320000,宿迁市,321300,2018,3563315.815686275,1033691.5215686273,4851532.882352942
江苏省,320000,泰州市,321200,2018,2260431.4627450984,1637004.8117647057,4788758.388235294
江苏省,320000,无锡市,320200,2018,740332.6901960784,4994376.250980391,6634417.376470589
江苏省,320000,徐州市,320300,2018,5622068.196078431,2969652.0588235296,8903604.666666668
江苏省,320000,盐城市,320900,2018,5479573.596078431,1586855.219607843,7549466.964705883
江苏省,320000,扬州市,321000,2018,2150992.254901961,2012729.6196078432,4640965.435294118
江苏省,320000,镇江市,321100,2018,939750.968627451,1606321.7372549018,3239203.4196078437
江西省,360000,抚州市,361000,2018,1205070.580392157,660469.0,4062091.678431373
江西省,360000,赣州市,360700,2018,519831.2862745098,1246160.0,8687962.749019608
江西省,360000,吉安市,360800,2018,1474964.6901960785,480733.64705882355,4996347.725490197
江西省,360000,景德镇市,360200,2018,389701.77254901966,616849.0,1648317.0470588233
江西省,360000,九江市,360400,2018,1218230.9647058824,812479.7647058824,4914612.474509805
江西省,360000,南昌市,360100,2018,1908440.729411765,2685720.466666667,5239078.019607843
江西省,360000,萍乡市,360300,2018,112259.14117647058,583141.0,1918329.5294117643
江西省,360000,上饶市,361100,2018,1971161.6274509807,955677.0,6832577.831372548
江西省,360000,新余市,360500,2018,387401.44705882354,364716.0,1176330.3607843139
江西省,360000,宜春市,360900,2018,2192570.6274509802,915307.8313725491,5632720.094117648
江西省,360000,鹰潭市,360600,2018,326185.24705882353,286786.0,1167275.8823529407
辽宁省,210000,鞍山市,210300,2018,1630361.7215686275,2052923.42745098,3778318.4274509796
辽宁省,210000,本溪市,210500,2018,394009.6549019608,1145753.831372549,1775012.7999999998
辽宁省,210000,朝阳市,211300,2018,2361167.6823529424,778779.0196078431,3159209.921568629
辽宁省,210000,大连市,210200,2018,2449112.8509803927,4211266.031372549,6937756.909803922
辽宁省,210000,丹东市,210600,2018,1139165.7137254903,902360.6509803922,2524004.8235294116
辽宁省,210000,抚顺市,210400,2018,499457.30980392155,1493712.9647058824,2221220.572549019
辽宁省,210000,阜新市,210900,2018,1080319.9333333336,805489.5254901961,1885979.4588235295
辽宁省,210000,葫芦岛市,211400,2018,1779373.811764706,905213.4823529411,2723453.3411764703
辽宁省,210000,锦州市,210700,2018,1916857.011764706,1321598.3607843139,3243524.4431372546
辽宁省,210000,辽阳市,211000,2018,879119.0156862744,1040848.8352941177,1937030.3882352954
辽宁省,210000,盘锦市,211100,2018,592677.4588235295,859052.2549019607,1457940.6274509807
辽宁省,210000,沈阳市,210100,2018,2318368.1098039215,6098243.498039217,8420395.384313723
辽宁省,210000,铁岭市,211200,2018,2024416.223529412,738112.4980392157,2827999.8235294125
辽宁省,210000,营口市,210800,2018,1014991.3058823529,1442386.0470588235,2517505.960784313
青海省,630000,海东市,630200,2018,1098336.4509803923,347200.64705882355,1454695.0235294113
青海省,630000,西宁市,630100,2018,796398.4980392155,1497316.9333333333,2294337.894117648
山东省,370000,滨州市,371600,2018,3133863.4784313715,740735.8313725491,3892099.5960784312
山东省,370000,德州市,371400,2018,4642215.262745095,1142857.6862745099,5786645.88235294
山东省,370000,东营市,370500,2018,973989.0745098037,1118989.3411764707,2109529.2235294124
山东省,370000,菏泽市,371700,2018,7243294.1921568625,1402566.8549019608,8678574.647058822
山东省,370000,济南市,370100,2018,4067556.3764705877,4343281.933333334,8431240.607843138
山东省,370000,济宁市,370800,2018,5914647.015686275,2361251.729411765,8384474.866666668
山东省,370000,聊城市,371500,2018,4849384.83137255,1142079.1960784313,6003619.309803922
山东省,370000,临沂市,371300,2018,7513803.7647058815,2793130.219607843,1.0425246298039217E7
山东省,370000,青岛市,370200,2018,3991267.227450981,4892025.274509803,9018104.08627451
山东省,370000,日照市,371100,2018,2042761.454901961,857344.0470588236,2914306.043137255
山东省,370000,泰安市,370900,2018,3886277.882352942,1805961.4509803923,5704522.149019608
山东省,370000,威海市,371000,2018,2032924.905882353,826247.317647059,2910107.803921569
山东省,370000,潍坊市,370700,2018,6221011.666666667,2902154.184313725,9461161.105882354
山东省,370000,烟台市,370600,2018,4478424.858823529,2664133.08627451,7230346.729411764
山东省,370000,枣庄市,370400,2018,2299686.211764706,1572335.7960784314,3879443.074509803
山东省,370000,淄博市,370300,2018,2141691.5098039214,2532697.850980392,4694006.494117647
山西省,140000,大同市,140200,2018,1621543.9725490194,1832525.3176470587,3454777.266666667
山西省,140000,晋城市,140500,2018,1255561.2627450982,766363.0,2365904.152941176
山西省,140000,晋中市,140700,2018,1949480.7411764706,1297650.007843137,3371858.9176470586
山西省,140000,临汾市,141000,2018,2465564.1725490196,1748607.3333333333,4490896.172549019
山西省,140000,吕梁市,141100,2018,2678917.7215686273,1087479.6705882351,3873797.5490196077
山西省,140000,朔州市,140600,2018,1340483.4666666663,439961.0,1780517.3176470585
山西省,140000,太原市,140100,2018,758093.0862745097,3574196.2980392156,4360911.6823529415
山西省,140000,忻州市,140900,2018,2636150.698039216,535715.1215686274,3185074.2941176463
山西省,140000,阳泉市,140300,2018,568456.4470588235,836906.7333333334,1418241.4156862746
山西省,140000,运城市,140800,2018,3492937.5333333323,1742059.7254901961,5330424.733333332
山西省,140000,长治市,140400,2018,2389619.788235294,948019.0,3464238.439215687
陕西省,610000,安康市,610900,2018,406383.49019607843,448529.4,2728895.1058823536
陕西省,610000,宝鸡市,610300,2018,2305330.8627450983,1123194.0,3859586.4352941173
陕西省,610000,汉中市,610700,2018,1481724.2666666666,437508.0,3548424.4509803923
陕西省,610000,商洛市,611000,2018,582959.168627451,185714.0,2430070.1686274507
陕西省,610000,铜川市,610200,2018,460094.9294117647,311787.7960784314,870604.8039215683
陕西省,610000,渭南市,610500,2018,4310061.619607843,1107205.7215686275,5488297.42745098
陕西省,610000,西安市,610100,2018,3012668.7764705885,5484675.568627451,8808075.215686275
陕西省,610000,咸阳市,610400,2018,3746144.015686275,1370809.7215686275,5268483.070588235
陕西省,610000,延安市,610600,2018,1852813.5490196077,138148.0,2270172.094117647
陕西省,610000,榆林市,610800,2018,3021942.7137254896,462798.70588235295,3484990.023529411
四川省,510000,巴中市,511900,2018,40630.870588235295,158244.0,3383940.615686274
四川省,510000,成都市,510100,2018,3620726.6588235297,8660608.149019608,1.5691507733333334E7
四川省,510000,达州市,511700,2018,3179310.729411765,496756.0,5696609.250980392
四川省,510000,德阳市,510600,2018,2295464.7215686277,1142044.8470588238,3769202.1019607843
四川省,510000,广安市,511600,2018,2931171.2588235294,220989.0,3570505.176470589
四川省,510000,广元市,510800,2018,226021.9647058823,388749.1960784314,2591997.521568628
四川省,510000,乐山市,511100,2018,594955.7921568628,669217.0,3362237.1882352945
四川省,510000,泸州市,510500,2018,1351159.5215686276,362508.92156862747,4385763.937254901
四川省,510000,眉山市,511400,2018,1968970.7764705883,326995.9568627451,3067276.0470588235
四川省,510000,绵阳市,510700,2018,2376621.0588235296,1141849.0,4799943.070588235
四川省,510000,南充市,511300,2018,3117991.7843137253,891149.8039215687,6502004.196078432
四川省,510000,内江市,511000,2018,2098713.3725490198,530025.274509804,3812542.584313725
四川省,510000,攀枝花市,510400,2018,75851.38431372549,464958.2117647059,1263921.8509803922
四川省,510000,遂宁市,510900,2018,2015735.5803921572,519569.0,3371181.7450980386
四川省,510000,雅安市,511800,2018,221322.7176470588,299299.0,1560373.5764705883
四川省,510000,宜宾市,511500,2018,1137115.7725490197,466126.20784313726,4658926.5058823535
四川省,510000,资阳市,512000,2018,1695186.5058823528,172846.82352941178,2719481.047058824
四川省,510000,自贡市,510300,2018,1179833.2941176468,678168.2745098039,2781919.898039216
云南省,530000,保山市,530500,2018,671458.4235294118,743864.6666666666,2601524.0509803924
云南省,530000,昆明市,530100,2018,709534.4784313726,4283930.45882353,6685172.301960785
云南省,530000,丽江市,530700,2018,558445.9333333333,206697.69019607845,1292048.5529411763
云南省,530000,临沧市,530900,2018,522185.21568627446,453146.3333333333,2528632.415686275
云南省,530000,普洱市,530800,2018,312456.968627451,494881.2392156863,2636401.8784313723
云南省,530000,曲靖市,530300,2018,2350275.772549019,1034747.6156862745,6078042.874509806
云南省,530000,玉溪市,530400,2018,334759.6431372549,1011675.2,2422424.2705882355
云南省,530000,昭通市,530600,2018,1429901.2470588235,237575.65490196078,5430106.733333332
浙江省,330000,杭州市,330100,2018,180978.6980392157,6457193.68627451,9016397.2745098
浙江省,330000,湖州市,330500,2018,436572.6470588236,1110949.7725490197,2994831.8784313733
浙江省,330000,嘉兴市,330400,2018,1885601.3294117649,2182010.8,4661459.862745098
浙江省,330000,金华市,330700,2018,602738.5098039217,2489105.945098039,5578933.835294116
浙江省,330000,丽水市,331100,2018,162436.86274509804,603127.9921568627,2197948.1490196073
浙江省,330000,宁波市,330200,2018,808395.0823529412,5488030.294117647,7876608.392156863
浙江省,330000,衢州市,330800,2018,419623.0980392156,485468.0,2206782.3254901967
浙江省,330000,绍兴市,330600,2018,603036.1215686274,2944261.831372549,5149317.427450981
浙江省,330000,台州市,331000,2018,929660.5803921568,3170813.0,6209944.243137253
浙江省,330000,温州市,330300,2018,771530.8470588236,6117501.035294117,9479193.231372552
浙江省,330000,舟山市,330900,2018,43241.43137254902,454003.6980392157,1125656.4980392158
甘肃省,620000,甘南藏族自治州,623000,2018,491783.9764705882,120320.96470588235,712888.1333333333
甘肃省,620000,临夏回族自治州,622900,2018,1637680.0901960782,361416.61176470586,2013840.152941177
贵州省,520000,黔东南苗族侗族自治州,522600,2018,71097.25882352941,373233.32156862743,3618208.62745098
贵州省,520000,黔南布依族苗族自治州,522700,2018,310471.6431372549,334179.0,3363142.96862745
贵州省,520000,黔西南布依族苗族自治州,522300,2018,923681.4352941179,256175.0,2912872.682352941
湖北省,420000,恩施土家族苗族自治州,422800,2018,217545.69411764704,290661.33725490194,3415344.1882352936
湖南省,430000,湘西土家族苗族自治州,433100,2018,132363.67843137257,190787.10588235292,2656544.870588235
吉林省,220000,延边朝鲜族自治州,222400,2018,921435.325490196,1161071.2274509806,2358901.8823529407
青海省,630000,果洛藏族自治州,632600,2018,170940.89411764705,17505.0,188695.33333333334
青海省,630000,海北藏族自治州,632200,2018,227647.8235294118,54309.0,283067.0666666667
青海省,630000,海南藏族自治州,632500,2018,377540.4117647059,76450.48235294118,461663.06666666665
青海省,630000,海西蒙古族藏族自治州,632800,2018,213701.97254901959,181754.0,503934.57254901977
青海省,630000,黄南藏族自治州,632300,2018,243535.20392156855,22174.729411764707,266046.2352941176
青海省,630000,玉树藏族自治州,632700,2018,379134.09411764704,14840.0,397571.62352941185
四川省,510000,阿坝藏族羌族自治州,513200,2018,474724.01960784325,7791.0,933362.9490196076
四川省,510000,甘孜藏族自治州,513300,2018,879160.2156862747,28099.0,1136306.9411764708
四川省,510000,凉山彝族自治州,513400,2018,1766980.2862745095,609068.8666666666,4696022.152941177
云南省,530000,楚雄彝族自治州,532300,2018,593906.0941176472,501152.29411764705,2781314.3764705886
云南省,530000,大理白族自治州,532900,2018,1436517.8980392157,828059.0,3590244.788235294
云南省,530000,德宏傣族景颇族自治州,533100,2018,650238.8078431373,311157.6196078431,1257531.3215686274
云南省,530000,迪庆藏族自治州,533400,2018,179385.9176470588,38348.8,417405.6
云南省,530000,红河哈尼族彝族自治州,532500,2018,1099619.7254901961,1088620.2941176472,4653302.960784314
云南省,530000,怒江傈僳族自治州,533300,2018,129776.65490196078,4282.0,550639.6980392158
云南省,530000,文山壮族苗族自治州,532600,2018,955342.2235294116,312321.0,3654203.7764705885
云南省,530000,西双版纳傣族自治州,532800,2018,219230.06274509802,91831.0,1180015.1215686277
海南省,460000,白沙黎族自治县,469025,2018,1491.2588235294118,1176.0,175082.72941176465
海南省,460000,保亭黎族苗族自治县,469029,2018,1412.1333333333332,4188.0,149268.0980392157
海南省,460000,昌江黎族自治县,469026,2018,93369.27843137253,37993.611764705885,233794.14901960787
海南省,460000,澄迈县,469023,2018,92054.3411764706,61940.0,483453.8980392156
海南省,460000,定安县,469021,2018,81014.12549019608,39851.23921568628,304840.97647058824
海南省,460000,东方市,469007,2018,174415.28235294117,92759.38823529411,422828.6509803922
海南省,460000,乐东黎族自治县,469027,2018,227977.58431372547,21121.0,476942.2784313726
海南省,460000,临高县,469024,2018,28689.06274509804,68821.0,444699.4078431373
海南省,460000,陵水黎族自治县,469028,2018,155336.6431372549,55347.0,332755.05098039214
海南省,460000,琼海市,469002,2018,263118.40392156865,76491.0,502763.33725490194
海南省,460000,琼中黎族苗族自治县,469030,2018,1512.0,5812.0,179471.30588235296
海南省,460000,屯昌县,469022,2018,109476.99215686275,30821.0,266426.1725490195
海南省,460000,万宁市,469006,2018,226961.42352941175,65895.0,565054.874509804
海南省,460000,文昌市,469005,2018,161559.2431372549,21535.84705882353,559692.631372549
海南省,460000,五指山市,469001,2018,1530.0,0.0,111339.23529411762
河南省,410000,济源市,419001,2018,292291.78823529405,355073.40392156865,701615.8941176471
湖北省,420000,潜江市,429005,2018,681903.9843137257,195999.90588235293,977790.850980392
湖北省,420000,神农架林区,429021,2018,7756.0,0.0,79299.29019607842
湖北省,420000,天门市,429006,2018,1201894.3882352943,186026.4431372549,1459183.709803922
湖北省,420000,仙桃市,429004,2018,713490.1294117646,223636.63529411762,1224051.7411764704
北京市,110000,北京市,110000,2018,2933768.7215686277,1.7209256984313723E7,2.036937195294118E7
上海市,310000,上海市,310000,2018,1519212.9921568627,2.1591957156862743E7,2.3955854552941177E7
天津市,120000,天津市,120000,2018,3050754.494117647,1.0154901764705881E7,1.3453439698039215E7
重庆市,500000,重庆市,500000,2018,1.2734643878431374E7,7130351.2235294115,2.9973031454901963E7
内蒙古自治区,150000,阿拉善盟,152900,2018,101267.21568627449,71516.95686274511,256210.72941176465
内蒙古自治区,150000,锡林郭勒盟,152500,2018,783143.1294117647,280338.0,1068783.2941176472
内蒙古自治区,150000,兴安盟,152200,2018,1215630.5098039214,447543.85882352944,1675796.537254902
西藏自治区,540000,阿里地区,542500,2018,37607.901960784315,20.0,101367.50588235297
新疆维吾尔自治区,650000,阿克苏地区,652900,2018,1743388.9647058826,647156.0,2464356.5333333337
新疆维吾尔自治区,650000,阿勒泰地区,654300,2018,421640.6274509805,133149.27450980392,563624.0039215687
新疆维吾尔自治区,650000,和田地区,653200,2018,1629204.7254901961,241213.0,2046810.3529411762
新疆维吾尔自治区,650000,喀什地区,653100,2018,3075897.2117647063,963260.0,4131679.643137254
新疆维吾尔自治区,650000,塔城地区,654200,2018,983527.6000000001,386485.262745098,1387955.9137254907
广西壮族自治区,450000,百色市,451000,2018,416035.31764705887,462360.0,3600313.031372549
广西壮族自治区,450000,北海市,450500,2018,641080.9098039216,614018.4862745098,1601200.4352941178
广西壮族自治区,450000,崇左市,451400,2018,733552.2392156861,194862.0,2083070.3450980398
广西壮族自治区,450000,防城港市,450600,2018,178480.4862745098,145602.07843137253,881093.7019607844
广西壮族自治区,450000,贵港市,450800,2018,2645326.3568627452,710259.5019607843,4283155.517647059
广西壮族自治区,450000,桂林市,450300,2018,182812.66666666666,1190080.0,4932188.505882354
广西壮族自治区,450000,河池市,451200,2018,271509.4274509804,250835.21568627452,3506341.5176470587
广西壮族自治区,450000,贺州市,451100,2018,381501.4,427623.0,2034978.4901960786
广西壮族自治区,450000,来宾市,451300,2018,1293030.0823529414,252526.2274509804,2191565.1372549017
广西壮族自治区,450000,柳州市,450200,2018,711569.3647058823,1622764.556862745,3896986.321568628
广西壮族自治区,450000,南宁市,450100,2018,2540774.54117647,3012988.6117647057,6900973.756862746
广西壮族自治区,450000,钦州市,450700,2018,1155289.9764705882,396527.0470588235,3212322.866666667
广西壮族自治区,450000,梧州市,450400,2018,177777.23921568628,691276.0,2990631.4392156866
广西壮族自治区,450000,玉林市,450900,2018,1921821.478431373,1855590.7254901961,5683724.694117647
内蒙古自治区,150000,巴彦淖尔市,150800,2018,1371055.3411764705,301027.0,1733182.8235294118
内蒙古自治区,150000,包头市,150200,2018,890661.6509803921,1862539.411764706,2753585.6745098047
内蒙古自治区,150000,赤峰市,150400,2018,3571205.815686274,935987.8117647059,4521585.215686273
内蒙古自治区,150000,鄂尔多斯市,150600,2018,1671909.1686274514,384926.43529411766,2074718.047058824
内蒙古自治区,150000,呼和浩特市,150100,2018,1445745.031372549,1530102.0,2975881.031372549
内蒙古自治区,150000,呼伦贝尔市,150700,2018,1239202.5607843136,1308312.7019607844,2684959.878431372
内蒙古自治区,150000,通辽市,150500,2018,2743403.517647059,525047.0,3268695.08627451
内蒙古自治区,150000,乌海市,150300,2018,294823.4392156863,194212.30196078433,541572.7215686274
内蒙古自治区,150000,乌兰察布市,150900,2018,1624514.294117647,586713.5176470588,2218897.443137255
宁夏回族自治区,640000,固原市,640400,2018,1141228.776470588,46766.098039215685,1193357.125490196
宁夏回族自治区,640000,石嘴山市,640200,2018,496843.105882353,250517.6980392157,756180.305882353
宁夏回族自治区,640000,吴忠市,640300,2018,1064014.8274509802,294085.2549019608,1363251.9607843137
宁夏回族自治区,640000,银川市,640100,2018,914997.9411764706,1115967.0,2038051.7647058826
宁夏回族自治区,640000,中卫市,640500,2018,1007309.2392156862,163143.74509803922,1193299.7098039216
西藏自治区,540000,昌都市,540300,2018,603218.6549019606,47014.0,684121.9607843137
西藏自治区,540000,拉萨市,540100,2018,387173.368627451,183365.0,581300.2745098041
西藏自治区,540000,林芝市,540400,2018,175734.76078431366,22662.0,498236.85882352944
西藏自治区,540000,那曲市,540600,2018,448093.8000000001,8024.0,478779.76862745103
西藏自治区,540000,日喀则市,540200,2018,639290.9843137253,17884.0,731845.8470588233
西藏自治区,540000,山南市,540500,2018,504539.25098039216,13810.0,1097580.9058823532
新疆维吾尔自治区,650000,哈密市,650500,2018,227001.44705882348,294351.49411764706,576944.9568627449
新疆维吾尔自治区,650000,克拉玛依市,650200,2018,58516.30980392157,271157.0,347830.67058823537
新疆维吾尔自治区,650000,吐鲁番市,650400,2018,273073.6666666667,304708.0,644403.2196078431
新疆维吾尔自治区,650000,乌鲁木齐市,650100,2018,571341.5607843137,2652385.6745098038,3235742.905882353
新疆维吾尔自治区,650000,巴音郭楞蒙古自治州,652800,2018,641070.9411764706,529317.2745098039,1281844.0392156863
新疆维吾尔自治区,650000,博尔塔拉蒙古自治州,652700,2018,290398.4588235294,110648.90588235293,411812.3725490195
新疆维吾尔自治区,650000,昌吉回族自治州,652300,2018,994552.7372549021,467879.7450980393,1485279.5411764705
新疆维吾尔自治区,650000,克孜勒苏柯尔克孜自治州,653000,2018,345088.3333333334,133594.0,549118.6588235294
新疆维吾尔自治区,650000,伊犁哈萨克自治州,654000,2018,1638808.3450980394,735990.694117647,2395892.941176471
新疆维吾尔自治区,650000,阿拉尔市,659002,2018,155891.54117647055,5622.0,163725.2117647058
新疆维吾尔自治区,650000,北屯市,659005,2018,22512.364705882355,40707.03921568627,63242.360784313714
新疆维吾尔自治区,650000,胡杨河市,659010,2018,65615.56078431373,14958.0,80578.32156862745
新疆维吾尔自治区,650000,可克达拉市,659008,2018,77943.17254901967,0.0,77965.17254901967
新疆维吾尔自治区,650000,昆玉市,659009,2018,42936.392156862734,0.0,45495.97647058823
新疆维吾尔自治区,650000,石河子市,659001,2018,99511.89019607843,164246.64705882352,263998.03921568627
新疆维吾尔自治区,650000,双河市,659007,2018,41764.23921568628,6989.09019607843,48758.41568627451
新疆维吾尔自治区,650000,铁门关市,659006,2018,37196.678431372544,8287.623529411765,45697.98823529413
新疆维吾尔自治区,650000,图木舒克市,659003,2018,100984.16470588233,39429.0,140853.59999999998
新疆维吾尔自治区,650000,五家渠市,659004,2018,66347.92156862744,32399.964705882354,98828.99215686275
新疆维吾尔自治区,650000,新星市,659011,2018,11285.082352941177,4580.862745098039,16940.31764705883
澳门特别行政区,820000,澳门特别行政区,820000,2018,0.0,407666.5450980392,575124.4901960784
香港特别行政区,810000,香港特别行政区,810000,2018,153174.76470588235,5647161.764705882,7220046.870588236
黑龙江省,230000,大兴安岭地区,232700,2019,72965.0156862745,267565.38431372546,496278.2862745099
台湾省,710000,台湾省,710000,2019,3401625.5803921567,1.7008344552941177E7,2.3415551490196083E7
安徽省,340000,安庆市,340800,2019,2327747.9294117647,990509.5647058822,4657692.501960785
安徽省,340000,蚌埠市,340300,2019,2078458.1019607848,1144383.2156862747,3294825.952941177
安徽省,340000,亳州市,341600,2019,4279692.694117648,719070.7960784314,5044828.49019608
安徽省,340000,池州市,341700,2019,493525.0549019608,136822.14901960784,1462403.8274509807
安徽省,340000,滁州市,341100,2019,3185702.368627451,757373.756862745,4101744.250980392
安徽省,340000,阜阳市,341200,2019,6607291.631372549,1072213.5215686276,7938357.533333333
安徽省,340000,合肥市,340100,2019,3472116.282352941,3832502.2156862747,7793580.050980394
安徽省,340000,淮北市,340600,2019,1155386.7882352942,945183.3098039215,2153730.133333334
安徽省,340000,淮南市,340400,2019,1895520.0392156863,1429496.51372549,3491708.776470589
安徽省,340000,黄山市,341000,2019,214961.0156862745,439343.0,1415943.4313725492
安徽省,340000,六安市,341500,2019,3141041.85882353,633977.5529411766,4790567.686274511
安徽省,340000,马鞍山市,340500,2019,933607.6588235296,927366.4078431374,2298115.874509804
安徽省,340000,宿州市,341300,2019,4739344.388235294,762652.1529411764,5589867.6
安徽省,340000,铜陵市,340700,2019,717137.2039215686,425692.6352941176,1628047.9372549015
安徽省,340000,芜湖市,340200,2019,1281971.5529411763,1269865.3960784313,3692101.4705882347
安徽省,340000,宣城市,341800,2019,967513.968627451,452990.92156862747,2640009.984313725
福建省,350000,福州市,350100,2019,469571.3215686275,5195605.070588236,7419542.741176471
福建省,350000,龙岩市,350800,2019,243877.91764705884,941904.1411764706,2669989.352941177
福建省,350000,南平市,350700,2019,258603.1843137255,694511.3098039215,2755211.7843137253
福建省,350000,宁德市,350900,2019,163978.5294117647,636002.0,2922479.0313725485
福建省,350000,莆田市,350300,2019,312387.25098039216,2182315.176470588,2886935.941176471
福建省,350000,泉州市,350500,2019,861368.3137254901,6205165.137254902,8597125.49411765
福建省,350000,三明市,350400,2019,205396.36470588233,749959.3411764706,2611350.0470588235
福建省,350000,厦门市,350200,2019,74882.47843137254,3297762.9137254907,3661859.2941176486
福建省,350000,漳州市,350600,2019,1280125.0980392157,2289513.4235294117,5016255.866666666
甘肃省,620000,白银市,620400,2019,1336680.6470588236,438583.58431372547,1784615.615686275
甘肃省,620000,定西市,621100,2019,2422692.1176470593,382786.0,2815744.811764705
甘肃省,620000,嘉峪关市,620200,2019,18177.99607843138,129463.0,241718.1098039216
甘肃省,620000,金昌市,620300,2019,251850.81568627447,203627.80784313724,484387.3607843138
甘肃省,620000,酒泉市,620900,2019,627547.2470588235,386380.0,1142319.619607843
甘肃省,620000,兰州市,620100,2019,1007439.0470588234,2770164.592156863,3778670.5215686266
甘肃省,620000,陇南市,621200,2019,1802238.8823529412,209105.0,2675076.345098039
甘肃省,620000,平凉市,620800,2019,1861065.5921568628,277683.3176470588,2175121.576470588
甘肃省,620000,庆阳市,621000,2019,2085673.0196078434,126750.0,2293406.843137255
甘肃省,620000,天水市,620500,2019,2511985.1372549017,772538.0,3387025.019607843
甘肃省,620000,武威市,620600,2019,1462559.1764705884,382467.27843137254,1881491.8392156865
甘肃省,620000,张掖市,620700,2019,1018020.0549019605,206136.8705882353,1250773.9411764708
广东省,440000,潮州市,445100,2019,241459.81568627447,1956481.7764705885,2776809.203921569
