country,province,city,id,year,urban_anpp,agriculture_anpp,overall_anpp
China,Guangdong Sheng,Shenzhen,13030,2018,431.9976835081531,762.5636177918855,828.7987673720305
China,Guangdong Sheng,Zhuhai,13031,2018,419.76644489470874,616.5416445124735,610.1647961323117
China,Guangdong Sheng,Shantou,13032,2018,550.0640381823341,774.9698570782163,807.7257957073386
China,Guangdong Sheng,Foshan,13033,2018,314.39637144149776,588.6726555036983,553.1530295207161
China,Guangdong Sheng,Jiangmen,13034,2018,410.91974241909725,750.6702654478918,847.8896045174713
China,Guangdong Sheng,Maoming,13036,2018,515.8684638805321,765.7171998615751,905.9465014060187
China,Guangdong Sheng,Zhaoqing,13037,2018,386.12589252528426,715.4632233429611,1079.2443278821834
China,Guangdong Sheng,Huizhou,13038,2018,410.22905870058514,751.2903037152205,1037.982042822169
China,Guangdong Sheng,Meizhou,13039,2018,439.3098609481213,807.1558204688521,1121.9159762173858
China,Guangdong Sheng,Shanwei,13040,2018,458.9118437008758,774.0250566892358,996.0114814139253
China,Guangdong Sheng,Heyuan,13041,2018,394.2477124183005,825.4370472910097,1149.2199630754217
China,Guangdong Sheng,Yangjiang,13042,2018,427.6225252985049,780.3064069469943,965.8277753434822
China,Guangdong Sheng,Qingyuan,13043,2018,423.1795081967214,737.4876550655904,943.510894982
China,Guangdong Sheng,Dongguan,13044,2018,363.82182460303085,588.2800820138566,562.352198230423
China,Guangdong Sheng,Zhongshan,13045,2018,331.71235320607127,519.3001820395385,459.93603134468583
China,Guangdong Sheng,Chaozhou,13046,2018,530.6663473070403,919.8497068668084,1116.2462699188493
China,Guangdong Sheng,Jieyang,13047,2018,550.1127359924637,838.2853936725451,1010.5005144650412
China,Guangdong Sheng,Yunfu,13048,2018,418.9481203007519,779.1018845504043,1035.6724889752645
China,Guangxi Zhuangzu Zizhiqu,Nanning,13049,2018,372.5002680965147,724.3485642167551,823.6225349615374
China,Guangxi Zhuangzu Zizhiqu,Liuzhou,13050,2018,391.70218068535826,659.2211278422069,731.227660374621
China,Guangxi Zhuangzu Zizhiqu,Guilin,13051,2018,442.07645502645516,722.2522830355663,787.0789876903616
China,Guangxi Zhuangzu Zizhiqu,Wuzhou,13052,2018,393.6537777777778,708.9380079664542,1128.6348262108224
China,Guangxi Zhuangzu Zizhiqu,Qinzhou,13055,2018,428.69915677383204,743.5162362530086,856.7341286218593
China,Guangxi Zhuangzu Zizhiqu,Guigang,13056,2018,424.8134020618557,688.7050658793498,885.0910208412416
China,Guangxi Zhuangzu Zizhiqu,Yulin,13057,2018,467.97,744.4352983555885,944.3869853980364
China,Guangxi Zhuangzu Zizhiqu,Laibin,13059,2018,416.9328282828283,692.3070645183437,810.6647568954637
China,Guangxi Zhuangzu Zizhiqu,Hezhou,13060,2018,475.7623456790124,733.1652285619508,989.261771767109
China,Guangxi Zhuangzu Zizhiqu,Baise,13061,2018,436.72125435540084,795.674006870203,1003.4507869328651
China,Guangxi Zhuangzu Zizhiqu,Hechi,13062,2018,486.42360248447216,741.9183053154907,922.4579790010984
China,Guizhou Sheng,Guiyang,13063,2018,386.16982142857154,701.0743449594135,750.073083572993
China,Guizhou Sheng,Liupanshui,13064,2018,337.25000000000006,741.2469358546814,812.8950513311457
China,Guizhou Sheng,Zunyi,13065,2018,339.0584488134418,648.2462681061675,687.6927257330649
China,Guizhou Sheng,Tongren,13066,2018,364.0861538461539,692.8100469118075,739.234379028264
China,Guizhou Sheng,Qianxinan Buyei and Miao,13067,2018,397.8891304347827,755.6544506951515,882.236763684909
China,Guizhou Sheng,Bijie,13068,2018,344.34117647058827,690.4237492167535,726.9982237087112
China,Guizhou Sheng,Anshun,13069,2018,380.2580645161291,701.1568635685517,773.2924751998651
China,Guizhou Sheng,Qiandongnan Miao and Dong,13070,2018,383.33488372093035,677.0909261258079,782.2776106487347
China,Guizhou Sheng,Qiannan Buyei and Miao,13071,2018,395.16853932584274,747.0253030642496,898.9554502324366
China,Hebei Sheng,Shijiazhuang,13075,2018,270.585193727193,323.94341023151605,332.5969946850694
China,Hebei Sheng,Tangshan,13076,2018,277.67403762094034,386.4077348945247,377.7822161649024
China,Hebei Sheng,Qinhuangdao,13077,2018,314.9917863283428,456.91045253321147,458.2375681589463
China,Hebei Sheng,Handan,13078,2018,251.89079026131057,319.63074753338884,320.6925101208739
China,Hebei Sheng,Xingtai,13079,2018,250.70409976306794,295.2563725103193,300.87323998435414
China,Hebei Sheng,Baoding,13080,2018,274.7959306776229,352.1262910926762,363.5824805664955
China,Hebei Sheng,Zhangjiakou,13081,2018,255.9055803571429,367.5148713166158,373.692353322932
China,Hebei Sheng,Cangzhou,13083,2018,220.9793083778236,285.7420439284401,283.7068419941174
China,Hebei Sheng,Langfang,13084,2018,248.82916635170002,318.50613784806006,315.4086450987491
China,Hebei Sheng,Hengshui,13085,2018,233.25373961218847,278.6244254568629,277.72089334197176
China,Henan Sheng,Zhengzhou,13099,2018,267.29743406723185,387.914596905546,379.1073538331855
China,Henan Sheng,Kaifeng,13100,2018,256.7529702970298,375.75227831369324,373.77038433542543
China,Henan Sheng,Luoyang,13101,2018,321.1396475839487,504.90507126443754,549.6487327099071
China,Henan Sheng,Pingdingshan,13102,2018,346.6479499804914,478.2973652913606,481.73979230704896
China,Henan Sheng,Anyang,13103,2018,297.83497977312584,357.16030668861924,360.18466016089536
China,Henan Sheng,Hebi,13104,2018,282.1554063667081,336.86605840891207,334.18438435729456
China,Henan Sheng,Xinxiang,13105,2018,276.5776568574079,353.20025789122656,347.60165198230953
China,Henan Sheng,Jiaozuo,13106,2018,318.84784023654754,410.3509229999709,408.2525573983633
China,Henan Sheng,Puyang,13107,2018,247.30445987466322,335.08198052927526,333.6194347555419
China,Henan Sheng,Xuchang,13108,2018,310.7941268140645,443.58007632750906,439.9553893754232
China,Henan Sheng,Luohe,13109,2018,319.29462955066896,455.03085632188913,451.76501537937804
China,Henan Sheng,Sanmenxia,13110,2018,359.869714021206,522.5774978003564,562.7091650599626
China,Henan Sheng,Nanyang,13111,2018,329.00082342177495,480.32870611140385,528.3624273463947
China,Henan Sheng,Shangqiu,13112,2018,292.60015710863246,435.6632377138016,432.8950201884589
China,Henan Sheng,Xinyang,13113,2018,361.46160364243525,477.2416970749239,501.07433190979634
China,Henan Sheng,Zhoukou,13114,2018,302.62999999999994,443.96269170274905,442.31373443241154
China,Henan Sheng,Zhumadian,13115,2018,313.53701619898254,472.4577310405279,472.44368434674607
China,Hubei Sheng,Wuhan,13117,2018,302.0176224874585,487.8751280803518,451.3266154163028
China,Hubei Sheng,Huangshi,13118,2018,363.264999629913,536.115067696972,535.1630064205043
China,Hubei Sheng,Shiyan,13119,2018,420.1703641301387,578.3640524417369,632.4678970432508
China,Hubei Sheng,Yichang,13120,2018,365.95369273586994,539.7197970377234,655.1234592548178
China,Hubei Sheng,Xiangfan,13121,2018,342.04880778148686,483.7535655911514,553.3141457234113
China,Hubei Sheng,Ezhou,13122,2018,349.5530817339827,483.595884903176,461.3628491701534
China,Hubei Sheng,Jingmen,13123,2018,367.7700009722058,480.7048075755137,494.22546564192845
China,Hubei Sheng,Xiaogan,13124,2018,353.1699596945106,466.27926844638915,477.40648754889696
China,Hubei Sheng,Jingzhou,13125,2018,351.5304522865951,430.52704098386494,430.04342177346183
China,Hubei Sheng,Huanggang,13126,2018,357.1013371462692,529.7395573845271,569.6605644344037
China,Hubei Sheng,Xianning,13127,2018,366.25868055555554,547.5309534463037,577.2822436716514
China,Hubei Sheng,Enshi Tujia and Miao,13128,2018,414.62205882352936,647.6541154490013,720.9839953302214
China,Hubei Sheng,Shennongjia,13129,2018,341.74798420184817,457.94304504900884,531.9792771696797
China,Hunan Sheng,Changsha,13130,2018,338.5659741726028,562.7304913292076,591.2340038125648
China,Hunan Sheng,Zhuzhou,13131,2018,377.6936842105264,624.8738456502981,664.8149810321141
China,Hunan Sheng,Xiangtan,13132,2018,379.9218523430241,572.5671610083464,617.1335322181296
China,Hunan Sheng,Hengyang,13133,2018,348.6538653366583,587.8555847371829,611.5483872781281
China,Hunan Sheng,Shaoyang,13134,2018,334.6171597633136,620.4090700509036,664.0842476988345
China,Hunan Sheng,Yueyang,13135,2018,322.1488871099274,503.21089813278496,550.8598027727747
China,Hunan Sheng,Changde,13136,2018,292.34858044164037,489.8700964447405,547.9285296724393
China,Hunan Sheng,Zhangjiajie,13137,2018,335.05555555555566,647.7994983431515,697.4124490814756
China,Hunan Sheng,Yiyang,13138,2018,329.8632271786618,464.0253301714557,538.2722068818529
China,Hunan Sheng,Chenzhou,13139,2018,476.2666666666667,704.2563430247552,773.7750171684414
China,Hunan Sheng,Yongzhou,13140,2018,346.95767634854786,651.7282501886172,696.826880010002
China,Hunan Sheng,Huaihua,13141,2018,351.3134185303515,589.8202411141378,657.915735617655
China,Hunan Sheng,Loudi,13142,2018,339.14530386740336,602.6706002953846,621.3449515600358
China,Hunan Sheng,Xiangxi Tujia and Miao,13143,2018,376.25060240963853,641.1126646867098,698.7099431357653
China,Jiangsu Sheng,Nanjing,13144,2018,372.82349051295154,563.4321683108859,501.6827443568678
China,Jiangsu Sheng,Wuxi,13145,2018,400.31059355854467,578.5327366639652,496.4070665075266
China,Jiangsu Sheng,Xuzhou,13146,2018,331.5745896885442,483.0362665653603,470.49283185356217
China,Jiangsu Sheng,Changzhou,13147,2018,392.9929989021269,574.3772639431323,498.3716456203528
China,Jiangsu Sheng,Suzhou,13148,2018,374.9296381429052,563.028744487795,460.3092112285215
China,Jiangsu Sheng,Nantong,13149,2018,396.8376281999929,634.3527963617247,606.1309962178973
China,Jiangsu Sheng,Lianyungang,13150,2018,351.08657990092973,539.4406581522,525.2719277429634
China,Jiangsu Sheng,Huai'an,13151,2018,375.467914169225,557.2969478919279,546.1882247206498
China,Jiangsu Sheng,Yancheng,13152,2018,388.11053069095095,623.0478038740388,608.1766954646087
China,Jiangsu Sheng,Yangzhou,13153,2018,385.26987154561994,565.1504803531108,534.6687781837496
China,Jiangsu Sheng,Zhenjiang,13154,2018,381.72302321924275,576.1723568211921,528.5989654450732
China,Jiangsu Sheng,Taizhou,13155,2018,370.89416169879297,556.4906310018764,510.612146044183
China,Jiangsu Sheng,Suqian,13156,2018,389.24962049360425,544.9693177944026,530.5644366932056
China,Jiangxi Sheng,Nanchang,13157,2018,307.4375032052193,499.25355699788093,488.67989153808196
China,Jiangxi Sheng,Jingdezhen,13158,2018,394.2040322580646,583.6253932230959,592.6014554518039
China,Jiangxi Sheng,Pingxiang,13159,2018,418.0216346153846,658.500944490827,641.5806441627424
China,Jiangxi Sheng,Jiujiang,13160,2018,336.48022759786704,549.5743536059875,590.2919504825605
China,Jiangxi Sheng,Xinyu,13161,2018,357.2329970403337,580.8240629279896,597.155960143781
China,Jiangxi Sheng,Yingtan,13162,2018,377.763746223565,550.1917360550076,604.1214611261219
China,Jiangxi Sheng,Ganzhou,13163,2018,368.1022615535891,692.650929028133,822.8276819466175
China,Jiangxi Sheng,Yichun,13164,2018,379.8161330049261,559.9599480558245,610.5994725754626
China,Jiangxi Sheng,Shangrao,13165,2018,358.5634014863194,543.9187822032097,614.0800482499214
China,Jiangxi Sheng,Ji'an,13166,2018,379.1030187712119,604.9369969444103,663.5160117966782
China,Jiangxi Sheng,Fuzhou,13167,2018,351.33482142857144,592.9126540640115,659.3640682314027
China,Nei Mongol Zizhiqu,Hohhot,13191,2018,213.9010869565217,290.8589712127345,290.47164596048736
China,Nei Mongol Zizhiqu,Baotou,13192,2018,155.77318611987383,177.74833683153201,177.4169992390975
China,Nei Mongol Zizhiqu,Wuhai,13193,2018,122.13076923076923,108.80641094645877,93.4317135000858
China,Nei Mongol Zizhiqu,Ordos,13200,2018,147.77411764705883,188.80043939539718,186.9055914886001
China,Nei Mongol Zizhiqu,Baynnur,13201,2018,113.19999999999999,159.89367305158916,156.54667218467173
China,Nei Mongol Zizhiqu,Alxa,13202,2018,0,133.03292102294478,127.86520597837428
China,Ningxia Huizu Zizhiqu,Yinchuan,13203,2018,197.61162079510711,238.84981089490356,235.83078146288102
China,Ningxia Huizu Zizhiqu,Shizuishan,13204,2018,164.37654320987653,170.9600112981021,163.8748950741556
China,Ningxia Huizu Zizhiqu,Wuzhong,13205,2018,219.65000000000003,188.4972133189648,185.3320101651234
China,Ningxia Huizu Zizhiqu,Guyuan,13206,2018,0,384.4646861754964,387.5855762320406
China,Qinghai Sheng,Xining,13207,2018,261.29534883720936,367.45156473815086,368.1250655139982
China,Qinghai Sheng,Haidong,13208,2018,247.76352128883778,375.736763734235,380.9303307632973
China,Qinghai Sheng,Haibei Tibetan,13209,2018,0,278.65173521515,266.86121222686995
China,Qinghai Sheng,Huangnan Tibetan,13210,2018,0,362.0284564692666,361.58278544446785
China,Qinghai Sheng,Hainan Tibetan,13211,2018,0,276.50260911233494,267.0458041370355
China,Qinghai Sheng,Golog Tibetan,13212,2018,0,212.35426910976773,210.09433103846243
China,Qinghai Sheng,Haixi Mongol and Tibetan,13214,2018,0,112.91298066445532,102.61886608596927
China,Shaanxi Sheng,Xi'an,13215,2018,311.6900165559751,518.3205541040958,572.1707913366561
China,Shaanxi Sheng,Tongchuan,13216,2018,388.7876673118339,549.0260829707007,570.2206804447778
China,Shaanxi Sheng,Baoji,13217,2018,406.2889214711451,611.8324162569585,701.4233085638735
China,Shaanxi Sheng,Xianyang,13218,2018,311.8096866682002,533.5133982508902,541.6557092308757
China,Shaanxi Sheng,Weinan,13219,2018,328.04093385090965,458.84649763382095,466.1272160853911
China,Shaanxi Sheng,Yan'an,13220,2018,355.2696629213484,445.14461201117757,496.26475098177133
China,Shaanxi Sheng,Hanzhong,13221,2018,326.1144927536232,586.1158862600148,662.5649719551468
China,Shaanxi Sheng,Ankang,13222,2018,380.4275469987942,597.0845701540678,619.5246498683072
China,Shaanxi Sheng,Shangluo,13223,2018,382.8560283687944,591.7258563371632,648.3817562779763
China,Shaanxi Sheng,Yulin,13224,2018,216.385,273.01083690287896,272.88513654937884
China,Shandong Sheng,Jinan,13225,2018,284.5826701088053,378.15573381604173,374.3986434054239
China,Shandong Sheng,Qingdao,13226,2018,354.9292343037613,519.0453630820718,509.5389899911078
China,Shandong Sheng,Zibo,13227,2018,324.517352114448,432.10616021291986,422.3402554573084
China,Shandong Sheng,Zaozhuang,13228,2018,350.1420475674256,439.88731028757223,434.07635583846906
China,Shandong Sheng,Dongying,13229,2018,245.56540056491272,346.99620469491333,327.4223599959105
China,Shandong Sheng,Yantai,13230,2018,368.3794525092453,538.279246692278,533.1978482922424
China,Shandong Sheng,Weifang,13231,2018,317.02873201521754,452.4442116151383,442.631072127619
China,Shandong Sheng,Jining,13232,2018,310.21864810380816,403.8991889337209,395.60510893497633
China,Shandong Sheng,Tai'an,13233,2018,305.85892841907696,409.9580470697273,405.13308198515745
China,Shandong Sheng,Weihai,13234,2018,349.4586352485957,602.3724465410055,599.4609937684932
China,Shandong Sheng,Rizhao,13235,2018,327.7227047874986,500.7205788996578,495.58267047253776
China,Shandong Sheng,Laiwu,13236,2018,311.25859516871986,417.72061135988827,408.64510360067953
China,Shandong Sheng,Linyi,13237,2018,344.429730685847,459.7216039140461,452.89321632427107
China,Shandong Sheng,Dezhou,13238,2018,245.07809125853493,324.89478943510625,323.4328743938441
China,Shandong Sheng,Liaocheng,13239,2018,254.71828002888108,324.20566580511866,322.6213995786653
China,Shandong Sheng,Binzhou,13240,2018,258.7054354207739,342.5869848143952,336.2794464761057
China,Shandong Sheng,Heze,13241,2018,266.7472660996355,392.2831145483689,389.9296493653014
China,Shanghai Shi,Shanghai,13242,2018,433.3241084320051,560.4017134397017,494.8495544030974
China,Shanxi Sheng,Taiyuan,13244,2018,280.4946270241857,413.6174715626307,421.491555476135
China,Shanxi Sheng,Datong,13245,2018,244.8820846905537,355.8207242640123,355.67098960617295
China,Shanxi Sheng,Yangquan,13246,2018,328.5630647931994,431.00587161474266,430.2059214715838
China,Shanxi Sheng,Changzhi,13247,2018,306.97747933884295,457.0119847677465,474.7520560424064
China,Shanxi Sheng,Jincheng,13248,2018,346.70968858131494,465.7833202205406,485.09438825364435
China,Shanxi Sheng,Shuozhou,13249,2018,198.5628787878788,333.56643860886,333.27591620735166
China,Shanxi Sheng,Xinzhou,13250,2018,295.2753499549415,390.98456256670045,399.06466242471544
China,Shanxi Sheng,Luliang,13251,2018,282.8041628494527,391.84600089414243,422.30549539635973
China,Shanxi Sheng,Jinzhong,13252,2018,310.3262683932466,441.03006091179344,457.3485131237347
China,Shanxi Sheng,Linfen,13253,2018,367.7059278416799,444.0689936537321,458.76599403987234
China,Shanxi Sheng,Yuncheng,13254,2018,318.61214995748173,458.14195031521814,468.1182995849522
China,Sichuan Sheng,Chengdu,13255,2018,402.5981549071487,594.7630209591719,642.2681883253017
China,Sichuan Sheng,Zigong,13256,2018,340.9288000000001,568.3118786835252,551.7509178340689
China,Sichuan Sheng,Panzhihua,13257,2018,362.7133333333335,670.6081646456489,847.9838583845478
China,Sichuan Sheng,Luzhou,13258,2018,284.65925955976945,554.6202377426807,589.6581209111115
China,Sichuan Sheng,Deyang,13259,2018,473.9904665995301,594.2440633820643,609.0896151167767
China,Sichuan Sheng,Mianyang,13260,2018,418.2519675925927,579.9892122059666,703.3781638146144
China,Sichuan Sheng,Guangyuan,13261,2018,370.30444444444447,626.3673289609172,710.8055475164211
China,Sichuan Sheng,Suining,13262,2018,312.4925557324841,538.0743337508347,521.7119502019399
China,Sichuan Sheng,Leshan,13264,2018,373.35593667546186,639.6100422652252,733.4831326382676
China,Sichuan Sheng,Nanchong,13265,2018,294.13675496688745,532.8408272572406,520.437779668248
China,Sichuan Sheng,Yibin,13266,2018,329.45141527304224,572.104732718328,595.8894289585166
China,Sichuan Sheng,Guang'an,13267,2018,324.841947565543,509.5682926004192,497.3930424316127
China,Sichuan Sheng,Dazhou,13268,2018,331.46601941747565,547.333121960077,551.309942765211
China,Sichuan Sheng,Ya'an,13269,2018,357.92304147465444,441.4435144687278,793.2540980226943
China,Sichuan Sheng,Ngawa Tibetan and Qiang,13270,2018,0,338.5689449116075,419.1111845251082
China,Sichuan Sheng,Garzê Tibetan,13271,2018,441.40000000000003,250.60790285179436,305.15505925555857
China,Sichuan Sheng,Liangshan Yi,13272,2018,425.7684869169512,601.3789794097677,783.3831999436308
China,Sichuan Sheng,Bazhong,13273,2018,395.9007462686568,532.276172815151,572.0472618045899
China,Sichuan Sheng,Meishan,13274,2018,373.60302219273024,608.6364622806154,643.7849834546228
China,Sichuan Sheng,Ziyang,13275,2018,356.37925170068013,566.3656431942973,550.6976685896058
China,Xinjiang Uygur Zizhiqu,Ürümqi,13280,2018,142.73682861508638,205.6897227511631,188.95411507214305
China,Xinjiang Uygur Zizhiqu,Karamay,13281,2018,110.25,83.30663597677693,81.03283385197776
China,Xinjiang Uygur Zizhiqu,Turfan,13282,2018,0,138.03456531555244,126.02135414143808
China,Xinjiang Uygur Zizhiqu,Changji Hui,13284,2018,155.27795835895637,151.4409296816924,149.69751232380253
China,Xinjiang Uygur Zizhiqu,Börtala Mongol,13285,2018,0,221.90474785580778,200.1054694225938
China,Xinjiang Uygur Zizhiqu,Bayin'gholin Mongol,13286,2018,0,187.24023230165452,159.44614570606572
China,Xinjiang Uygur Zizhiqu,Aksu,13287,2018,0,143.8678412001671,131.05235013102342
China,Xinjiang Uygur Zizhiqu,Kizilsu Kirghiz,13288,2018,0,140.5877827610639,119.13339032908006
China,Xinjiang Uygur Zizhiqu,Kashgar,13289,2018,0,143.7952289524546,136.5885723490589
China,Xinjiang Uygur Zizhiqu,Khotan,13290,2018,0,157.63300267654088,147.1982307270395
China,Xinjiang Uygur Zizhiqu,Ili Kazakh,13292,2018,185.57,360.3652438772065,354.41913215448835
China,Xinjiang Uygur Zizhiqu,Tacheng,13293,2018,164.3,185.38379004432798,173.2879551978757
China,Xinjiang Uygur Zizhiqu,Altay,13294,2018,0,174.47936287395532,172.72260234510694
China,Xinjiang Uygur Zizhiqu,Shihezi,13295,2018,158.17391304347825,192.00734170558403,186.65506933724902
China,Xizang Zizhiqu,Lhasa,13296,2018,0,176.73551509081997,164.12028617016793
China,Xizang Zizhiqu,Chamdo,13297,2018,0,209.89129935932976,207.8916620775553
China,Xizang Zizhiqu,Shannan,13298,2018,0,133.1310088153259,124.01813204061048
China,Xizang Zizhiqu,Shigatse,13299,2018,0,79.77397267955016,76.22150702905678
China,Xizang Zizhiqu,Nagchu,13300,2018,0,95.408205192727,86.44987092652302
China,Xizang Zizhiqu,Ngari,13301,2018,0,55.95372396774336,50.610017924793354
China,Xizang Zizhiqu,Nyingtri,13302,2018,0,164.69580999702612,221.7466459851714
China,Yunnan Sheng,Kunming,13303,2018,431.5945823927765,713.0331611970863,915.8395461645997
China,Yunnan Sheng,Qujing,13304,2018,404.2877192982457,727.511116169572,867.2834065990089
China,Yunnan Sheng,Yuxi,13305,2018,618.7615094339624,843.2793207109413,1041.4725434729073
China,Yunnan Sheng,Zhaotong,13306,2018,311.7634488127676,660.3096976126437,730.8779606744159
China,Yunnan Sheng,Chuxiong Yi,13307,2018,483.5857142857143,715.681966930404,977.3872025117861
China,Yunnan Sheng,Honghe Hani and Yi,13308,2018,530.417730496454,795.5298798916016,1079.1912023367217
China,Yunnan Sheng,Wenshan Zhuang and Miao,13309,2018,472.3094936708861,738.3705405396555,1014.5397032468992
China,Yunnan Sheng,Dali Bai,13312,2018,500.30281690140845,727.2273368646493,989.6255719322929
China,Yunnan Sheng,Baoshan,13313,2018,529.8426663288207,816.65476835741,1097.5425875553897
China,Yunnan Sheng,Dehong Dai and Jingpo,13314,2018,467.7270508826584,851.7118655890654,1358.6317795633802
China,Yunnan Sheng,Lijiang,13315,2018,377.8543209876543,642.1692278936422,882.6136850207379
China,Yunnan Sheng,Nujiang Lisu,13316,2018,0,436.29525118848636,836.9372084700776
China,Yunnan Sheng,Dêqên Tibetan,13317,2018,157.4,323.84553506524827,634.5950612151298
China,Yunnan Sheng,Lincang,13318,2018,629.3444067442712,903.4182465069578,1184.0321383228775
China,Zhejiang Sheng,Hangzhou,13319,2018,371.6344981467079,618.3777357954236,634.9094947077562
China,Zhejiang Sheng,Ningbo,13320,2018,423.65315937123864,666.5344461409836,694.5640536163056
China,Zhejiang Sheng,Wenzhou,13321,2018,443.05059098685564,741.8219405991078,824.185752140898
China,Zhejiang Sheng,Jiaxing,13322,2018,369.9017581152904,571.366934347513,517.8911102323716
China,Zhejiang Sheng,Huzhou,13323,2018,339.06108329426985,604.6551894158006,559.0012460531774
China,Zhejiang Sheng,Shaoxing,13324,2018,351.7295802142866,656.8540355170668,650.3004425502356
China,Zhejiang Sheng,Jinhua,13325,2018,342.0344706111719,626.0795471095977,666.5089441279413
China,Zhejiang Sheng,Quzhou,13326,2018,377.48089887640447,668.0548651675981,703.5880290945636
China,Zhejiang Sheng,Zhoushan,13327,2018,460.94900265677063,731.2909795654689,738.7348267504174
China,Zhejiang Sheng,Taizhou,13328,2018,508.3284763159124,756.079033422833,792.091197665946
China,Zhejiang Sheng,Lishui,13329,2018,401.6774967034492,745.7853095446926,795.6806589726862
China,Anhui Sheng,Name Unknown,12994,2018,306.4504634397529,471.82166331833207,468.4786025690951
China,Beijing Shi,Name Unknown,13000,2018,318.5010802457295,397.0955585504437,378.87655135164255
China,Beijing Shi,Name Unknown,13001,2018,302.3491855605794,415.73240719958045,406.42002296855696
China,Chongqing Shi,Name Unknown,13002,2018,334.72424373454163,564.9057525185082,554.7458848613578
China,Chongqing Shi,Name Unknown,13003,2018,343.67460837021247,573.7740502247352,648.5138467908102
China,Chongqing Shi,Name Unknown,13004,2018,327.2166525841931,522.1578310895721,535.1197110138156
China,Qinghai Sheng,Name Unknown,13213,2018,0,137.547740414578,129.2420079875875
China,Shanghai Shi,Name Unknown,13243,2018,466.1392592384316,638.2576755134971,579.0662623011756
China,Sichuan Sheng,Name Unknown,13263,2018,338.75736434108535,544.2927945720161,540.655073200682
China,Tianjin Shi,Name Unknown,13278,2018,252.80418722342785,328.3096361334463,285.77356760864996
China,Tianjin Shi,Name Unknown,13279,2018,254.96866061606167,339.5592325762683,333.71121012897987
China,Xinjiang Uygur Zizhiqu,Name Unknown,13291,2018,0,147.2674862486047,145.0761251690579
China,Hebei Sheng,Chengde,13082,2018,302.2906172839505,451.75052778725944,466.0103696827732
China,Heilongjiang Sheng,Harbin,13086,2018,260.4023927392739,377.9534385155414,479.78491030742333
China,Heilongjiang Sheng,Qiqihar,13087,2018,250.65062111801245,361.8048001021669,363.63497872958277
China,Heilongjiang Sheng,Jixi,13088,2018,247.0764705882353,395.5858947988081,457.60307641452624
China,Heilongjiang Sheng,Hegang,13089,2018,286.03656597774244,398.5639089291309,481.8868799200795
China,Heilongjiang Sheng,Shuangyashan,13090,2018,260.60799999999995,390.7839617902224,460.7765938276485
China,Heilongjiang Sheng,Daqing,13091,2018,222.19449959704016,316.32327167902343,315.138257555146
China,Heilongjiang Sheng,Yichun,13092,2018,317.2352560099906,428.2271730630826,570.6035753267142
China,Heilongjiang Sheng,Jiamusi,13093,2018,278.7815699149381,378.6076734761242,406.8280543023275
China,Heilongjiang Sheng,Qitaihe,13094,2018,277.7555555555556,401.61904799306114,461.3209733025062
China,Heilongjiang Sheng,Mudanjiang,13095,2018,285.11171171171173,439.59635379480204,581.5162859121883
China,Heilongjiang Sheng,Heihe,13096,2018,237.32631578947368,425.944319272246,499.0081623666637
China,Heilongjiang Sheng,Suihua,13097,2018,239.704420937079,354.7055399854936,388.5044040387763
China,Heilongjiang Sheng,Daxing'anling,13098,2018,232.31791808873723,437.694295088031,549.698631726176
China,Jilin Sheng,Changchun,13168,2018,248.24390513767287,335.9463926432295,336.3883758249568
China,Jilin Sheng,Jilin,13169,2018,292.14309790259296,414.22922196768116,521.7772563128689
China,Jilin Sheng,Siping,13170,2018,249.9069031955703,337.3889868769659,340.5569143468585
China,Jilin Sheng,Liaoyuan,13171,2018,284.89622641509436,419.5867249499498,428.4487572283517
China,Jilin Sheng,Tonghua,13172,2018,344.0642682494354,447.6353892837809,573.2355074510955
China,Jilin Sheng,Baishan,13173,2018,341.9874121354125,522.0032671151389,640.750250494824
China,Jilin Sheng,Songyuan,13174,2018,215.1394594594594,287.5755861394638,286.45180772639435
China,Jilin Sheng,Baicheng,13175,2018,185.56,254.11950676776829,253.6592179619439
China,Jilin Sheng,Yanbian Korean,13176,2018,290.43193758815227,469.4005795053175,654.5235875400971
China,Liaoning Sheng,Shenyang,13177,2018,261.34897373633834,313.38398685417627,312.68890691160595
China,Liaoning Sheng,Dalian,13178,2018,377.75327621704196,505.6086117417415,515.0717585595152
China,Liaoning Sheng,Anshan,13179,2018,291.5282192703725,403.47601578400577,449.22158270196513
China,Liaoning Sheng,Fushun,13180,2018,293.1172536183303,451.0561306744987,562.138689281492
China,Liaoning Sheng,Benxi,13181,2018,328.9162993963188,487.71925599716894,584.4004168203151
China,Liaoning Sheng,Dandong,13182,2018,319.51433505145695,505.0212797639989,586.2413354870432
China,Liaoning Sheng,Jinzhou,13183,2018,228.9295217536059,324.5301117775876,322.54625673211615
China,Liaoning Sheng,Fuxin,13185,2018,227.6707944930447,326.3676843342612,326.1020513499392
China,Liaoning Sheng,Liaoyang,13186,2018,304.5237020814916,345.270179717926,395.37844829143603
China,Liaoning Sheng,Panjin,13187,2018,268.5803101765642,322.6309281486828,317.1408593296421
China,Liaoning Sheng,Tieling,13188,2018,274.5826652707149,361.2716410883847,400.3102163837558
China,Liaoning Sheng,Chaoyang,13189,2018,262.76260623229456,387.2330699564531,390.39608302716965
China,Liaoning Sheng,Huludao,13190,2018,276.3272170831155,433.7219946250648,435.73216974483364
