city,year,id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,10+12+14
Pingxiang,2001,13159,85.94242712,151.3504392,,10.32947115,832.1601712,,,1858.781144,820.7058094,29.88900463,,72.24437544,69.31188938,84.04997991,,,0.390186164,186.18336
Jiujiang,2001,13160,477.3879309,392.1728158,,383.7942946,3094.528676,,,6231.272227,3453.362776,194.7691892,274.7957513,1606.766629,274.4582478,1296.610855,,12.96277183,1639.231428,3098.146673
Xinyu,2001,13161,4.512637039,193.4958467,,,132.4031521,,,1087.47175,969.4402782,17.33938325,38.36108672,407.929147,95.15912414,181.4663648,,,30.1195867,606.734895
Yingtan,2001,13162,22.09620539,510.5796983,,1.666161019,285.5677464,,,517.9233501,1735.966938,14.13528889,,302.0560586,97.60658356,58.87189156,,0.219487906,24.94011729,375.0632391
Ganzhou,2001,13163,163.5004178,9752.629368,,3.08428141,1156.603504,,,11850.89363,15045.44154,234.8123542,62.72926687,854.7098855,266.604554,119.319313,,1.119613359,25.00944008,1208.841553
Yichun,2001,13164,1111.387309,1313.914042,,26.47086349,1672.973211,,,5571.117183,5223.525878,206.4185644,19.06695314,2926.229081,233.343458,1028.922641,,2.635631203,94.55655696,4161.570286
Shangrao,2001,13165,615.4153794,2707.54242,,8.366030622,1776.770254,,,6273.441744,6871.091316,215.9715756,175.784797,1902.734417,250.4363399,846.159731,,0.21802475,950.578129,2964.865724
Ji'an,2001,13166,370.3195896,3509.827358,,16.4236455,3287.773735,,,8827.493334,6359.339812,338.0591864,52.07557595,1573.601398,167.4015279,205.0458103,,4.657156547,146.9263527,2116.706395
Fuzhou,2001,13167,34.36321354,2546.01025,,37.50504869,1745.281065,,,7472.650185,4567.171037,117.2062129,28.94525766,857.1897649,162.2400251,773.3628764,,,89.49058686,1747.758854
Hohhot,2001,13191,,,,,,,,,,15533.81868,5.877916969,1689.105472,221.1154438,,,3.181932434,8.533210063,17222.92416
Baotou,2001,13192,,,,,,,,,,25804.60384,0.948921391,1443.915727,422.0836386,,,117.7532093,0.568585406,27248.51957
Wuhai,2001,13193,,,,,,,,,,254.5020403,,2.510288575,71.98510147,,,882.7967057,,257.0123289
Ordos,2001,13200,,,,,,,3.499517605,,,73283.04919,0.782671522,715.447158,84.02545874,,,12453.74812,2.272303642,73998.49635
Baynnur,2001,13201,,,,,,,0.188987625,,,25124.24088,107.7614345,4738.209929,122.3662023,,,35020.42224,55.49569875,29862.45081
Alxa,2001,13202,4.677822625,,,,,,226.7902821,,38.59403791,6609.322626,90.41970543,46.81438714,55.08694819,,,234477.8467,0.943487188,6656.137013
Yinchuan,2001,13203,0.37274047,,,,,,,,5.575239417,1393.651856,5.565721397,1809.560067,130.319991,,,194.1910522,,3203.211923
Shizuishan,2001,13204,,,,,,,0.795682458,,,2442.438154,2.584636723,1132.279388,86.43342384,,,930.3600333,3.306932594,3574.717542
Wuzhong,2001,13205,,,,,,,317.1719275,,,23232.13966,0.397127078,2469.216832,144.6156589,,,1309.610833,,25701.35649
Guyuan,2001,13206,,,,50.03585058,21.1472268,,68.90124713,,,11779.99059,,4651.675669,68.4145073,,,1.827932635,,16431.66626
Xining,2001,13207,2.789121938,,,,7.769023297,,,3.78159225,4.90938959,2242.212988,2.590098984,1143.743091,202.8729846,,,0.547294729,,3385.956079
Haidong,2001,13208,2.566178181,,,4.244608563,65.42974706,,0.202480172,333.5082562,20.87358697,12255.32619,3.802010726,3568.062987,286.3187226,,,16.17268927,7.77575998,15823.38918
Haibei Tibetan,2001,13209,2.558658484,,,,2.617964365,,,177.4638486,48.07199484,29168.69183,17.46764239,780.5831869,67.03180238,,2.959807084,1854.914916,2217.017797,29949.27501
Huangnan Tibetan,2001,13210,0.201646344,,,,0.203507219,,,11.77469159,,17562.93504,,35.74243312,16.92768071,,,27.39985991,6.518351718,17598.67748
Hainan Tibetan,2001,13211,,,,,,,2.017444656,0.613064688,0.203795531,37749.74467,19.20022655,360.5957831,63.68896552,,,2521.621516,2125.202958,38110.34045
Golog Tibetan,2001,13212,2.518635,,,,5.900874027,,,60.1563295,0.69594046,73874.20487,25.24893564,1.643608813,18.72795139,,69.46238102,1269.49178,1281.352576,73875.84848
Haixi Mongol and Tibetan,2001,13214,,,,,,,8.269270938,,0.597659063,109390.5859,10.32901723,31.87647606,106.5018994,,1623.130187,211895.569,2581.957566,109422.4623
Xi'an,2001,13215,,,,2685.435431,1450.720335,,,727.2847204,230.7532593,78.68138958,,4192.936196,812.4645665,11.33998717,,,,4282.957572
Tongchuan,2001,13216,,,,479.7582798,92.3381898,,,191.1063942,292.7786792,134.4826872,,2513.208671,60.92948712,99.10960213,,,,2746.800961
Baoji,2001,13217,,,,6999.745862,1623.213655,59.0775304,,874.4365163,1559.502529,909.0329847,4.107829375,5910.263634,256.8887074,292.1195067,,1.644634813,3.700240766,7111.416125
Xianyang,2001,13218,,,,625.4235196,55.45578571,15.73638411,,20.75673299,890.9317847,486.3350632,,7887.195859,308.0375761,129.5257139,,,,8503.056637
Weinan,2001,13219,,,,844.6045869,316.0665174,,,402.3701271,534.1088055,1331.741334,4.291717406,8728.609785,673.4807717,20.64674918,,24.7348866,,10080.99787
Yan'an,2001,13220,,,,5355.466492,1125.668453,4.232913234,,1338.539564,367.0725105,24778.27088,,3876.536173,35.22271263,6.684503844,,0.598618625,,28661.49155
Hanzhong,2001,13221,0.836534813,,,8863.602497,3982.977546,,,10361.58574,1378.701027,51.21406035,0.418752125,1307.614487,92.071048,952.3599587,,,,2311.188506
Ankang,2001,13222,0.208995266,,,7627.488592,1991.300056,,,10982.33583,855.5739571,51.31156291,7.77228325,223.7369667,91.97445995,1081.669222,,,0.630144531,1356.717752
Shangluo,2001,13223,,,,4656.122468,824.6483128,,,10854.8861,1339.752685,576.6308463,,808.7176597,30.04783327,348.4548023,,,,1733.803308
Yulin,2001,13224,,,,,,,,,,42926.79088,0.172150478,173.0941751,130.7096465,,,99.98915576,28.73273524,43099.88505
Jinan,2001,13225,0.200908281,,,3.457786986,7.994482824,,,0.201135938,16.95149527,264.7903811,9.597064453,7010.381334,481.943514,,,0.800717125,33.58805004,7275.171715
Qingdao,2001,13226,1.610949734,,,13.47846082,2.818890203,,,9.460477141,17.45834082,635.5041595,44.97976818,8653.944867,1194.832242,,,7.458813675,223.9080689,9289.449027
Zibo,2001,13227,,,,10.45664353,23.1940835,,,,7.874543348,211.8915044,1.204672688,4951.868153,856.4379796,,,0.596103891,10.08301587,5163.759658
Zaozhuang,2001,13228,,,,,,,,,73.08990032,115.0877431,4.574662453,3713.379467,602.2133444,0.205126078,,2.649572203,1.835837563,3828.672336
Dongying,2001,13229,,,,,,,,,0.124341956,1454.30385,16.10032278,3691.531006,508.4456622,,,867.1805112,625.6030746,5145.834856
Yantai,2001,13230,,,,20.02433953,24.01011821,,,8.384817734,16.75302694,584.0298125,34.55218532,11779.25911,857.5038844,,,46.1224526,191.9893956,12363.28892
Weifang,2001,13231,,,,9.253490781,13.28760355,,,,82.11060272,471.7235444,8.573672825,13247.59715,936.9390684,,,269.5015738,985.5940066,13719.32069
Jining,2001,13232,,,,,,,,,90.49726512,336.315082,290.48927,9355.836167,727.0762364,,,0.406447109,483.840115,9692.151249
Tai'an,2001,13233,,,,9.807637963,23.41630815,,,0.603385047,18.0099233,384.6309419,7.347420508,6719.29032,452.6296298,,,1.616422547,128.0792236,7103.921262
Weihai,2001,13234,0.493281072,,,15.52937206,40.51837037,,,20.38703184,4.699795414,341.101398,16.58001556,4589.07951,172.7949844,,,9.887694919,129.8166001,4930.180908
Rizhao,2001,13235,,,,3.039768594,,,,,,132.3542538,3.235749391,4756.756094,188.2863359,,,1.731363913,37.94875056,4889.110348
Laiwu,2001,13236,,,,,0.490197105,,,,1.406663516,118.0397977,2.007292078,1777.12128,206.3832639,,,1.806988563,2.409382781,1895.161078
Linyi,2001,13237,0.610088203,,,6.294593953,47.91080498,,,0.406358094,54.12452755,288.3320773,25.44879098,15395.15315,1073.527839,,,6.896441453,90.74422264,15683.48523
Dezhou,2001,13238,,,,,,,,,,39.62432425,0.399824297,10104.70699,379.6294627,,,0.198406188,24.19149966,10144.33132
Liaocheng,2001,13239,,,,,,,,,,10.82365798,,8144.118964,469.5104658,,,,10.64329715,8154.942622
Binzhou,2001,13240,,,,,,,,,0.395090969,579.5588513,0.593559719,7106.247719,362.5611918,,,448.4219851,419.4711907,7685.80657
Heze,2001,13241,,,,,,,,,6.550388969,30.37929341,10.0562637,11324.51285,870.2835042,,,,26.93144687,11354.89215
Shanghai,2001,13242,,,,,,,,0.639995031,367.5050812,16.67066853,7.910295429,698.3251638,1849.400057,221.7300559,,1.580169089,20.60122853,936.7258882
Taiyuan,2001,13244,,,,14.01977663,33.48634394,73.9007846,,128.4505981,651.5655857,4766.626341,12.02223098,667.5156573,746.5918657,,,4.919119531,4.525289828,5434.141999
Datong,2001,13245,,,,6.585073548,1.340960109,24.91613569,,1.935399797,19.53149174,11585.77911,,1105.928967,442.6801046,,,11.80520636,3.061710875,12691.70808
Yangquan,2001,13246,,,,16.46056049,33.66843201,141.9043819,,31.45130023,530.977221,2041.194282,,1333.045101,189.7292243,,,,,3374.239384
Changzhi,2001,13247,20.17442311,,,180.0756729,520.5360265,151.0999317,,1198.196852,714.9384262,3815.481825,7.234936688,7325.957407,230.4473787,,,3.815284641,15.6847398,11141.43923
Jincheng,2001,13248,1.010647,,,471.726032,583.8753569,5.261926078,,1242.608644,1745.203502,1623.400497,,2927.646587,288.3366081,16.66181859,,0.608426375,,4567.708903
Shuozhou,2001,13249,,,,3.421090527,0.615004765,,,,0.581035891,8950.987688,,1128.016981,157.4699752,,,3.852792109,,10079.00467
Xinzhou,2001,13250,6.226995188,,,56.0570149,212.0113175,148.1767036,,121.6130163,287.3003573,21131.11407,19.04601369,3129.496605,205.4617787,,,19.54751275,,24260.61068
Luliang,2001,13251,4.561354781,,,561.217063,683.4556206,72.78166244,,1135.916181,571.4243111,15846.086,6.70785825,1585.892972,479.3465235,,,37.71600369,,17431.97897
Jinzhong,2001,13252,7.573808359,,,217.4597648,463.7727102,355.6992138,,389.5849118,2105.179526,6881.11051,6.117475866,5439.15297,541.8474305,,,0.796531281,0.398254063,12320.26348
Linfen,2001,13253,2.405160031,,,853.5320316,1049.176214,5.32610205,,829.5637274,3500.108698,9791.930237,2.409697672,3237.416676,845.0363801,29.45295191,,0.604453719,,13058.79986
Yuncheng,2001,13254,,,,943.3308254,596.7680794,,0.204314563,618.8498427,1685.854334,2974.353061,5.524111906,6029.88238,1251.92262,8.168040188,,106.8446338,0.408827234,9012.403482
Chengdu,2001,13255,326.3456151,185.5871694,,9.048046683,691.9789887,1.071204156,4.499795938,1593.92487,3453.393366,124.7221054,32.74310708,1305.210864,904.486611,3503.424195,0.64277925,7.022209945,0.213371313,4933.357165
Zigong,2001,13256,,4.69970887,,,,,,,2162.773051,,0.435418703,,82.31506122,2183.037441,,,,2183.037441
Panzhihua,2001,13257,528.0716529,208.1523378,,46.54310874,1321.440888,4.108903614,,2273.224645,2317.993504,268.1114145,3.774977703,367.0895582,80.14606244,16.66250919,,,1.11025125,651.8634819
Luzhou,2001,13258,7.696610249,15.12465783,,64.66143677,1272.572643,,,4421.750052,3409.748618,13.56005467,64.55995061,21.51986324,58.85333391,2608.531466,,12.65163469,,2643.611384
Deyang,2001,13259,125.3337252,27.3386502,,,196.7129319,15.73814203,0.854156516,627.3697295,1496.081505,89.69387944,16.19561094,981.9561057,173.9503723,2247.084664,,3.861788583,0.426751609,3318.734649
Mianyang,2001,13260,96.26012056,24.072752,,2152.061809,5053.952876,2.768042973,0.212605438,2969.892364,5687.283553,336.7490414,2.895014326,527.7534533,164.2976766,3279.180209,,49.77554024,1.062206531,4143.682704
Guangyuan,2001,13261,2.103312797,,,954.3500442,1893.353722,,,10244.54789,2959.069193,21.11739471,14.4840277,26.7170488,65.56290464,126.5063596,,,1.049107047,174.3408031
Suining,2001,13262,,,,,,,,,2212.062324,0.428395906,,11.99802798,82.56933386,3042.331074,,,,3054.757497
Leshan,2001,13264,294.1638742,433.1894432,,980.7172622,2975.885517,,,3462.216835,3469.45335,97.31842452,24.54723431,10.64037084,150.5707016,1045.286542,,1.301502859,,1153.245338
Nanchong,2001,13265,,0.213933266,,,0.426997281,,,381.7819298,6540.851879,1.064091141,7.714980823,1.48692675,138.5359887,5370.605039,,0.425610219,,5373.156057
Yibin,2001,13266,22.71287042,242.2354051,,52.97295517,604.5526212,,,4828.966307,5748.82585,53.2308041,51.32382019,23.15631791,74.22403196,1563.425903,,5.45833325,,1639.813025
Guang'an,2001,13267,8.392569141,71.07095869,,0.217925048,72.77420507,,,4.503436884,1554.651602,0.644006156,3.825582326,10.75433803,48.99535959,4568.48595,,,,4579.884294
Dazhou,2001,13268,16.87659587,109.113175,0.427591281,946.8412202,1129.479092,,,6655.244824,2668.119552,3.185153188,1.708956203,71.11672695,63.56035678,5080.435864,,,,5154.737744
Ya'an,2001,13269,884.3046184,171.8422608,0.217261594,2006.104178,7379.637252,0.428023563,,2736.108643,441.3200457,912.2480874,3.887705641,291.7895293,96.59452789,90.73388206,,122.3965505,,1294.771499
Ngawa Tibetan and Qiang,2001,13270,207.5378213,4.036624983,,2091.011414,14891.40548,2.344782438,,11871.85306,3596.504202,48054.03403,15.89859301,354.1330475,19.20793272,,7.000715938,1572.742686,3.521509672,48408.16708
Garzê Tibetan,2001,13271,8455.569757,0.365836727,0.647725953,1573.893637,5846.989295,10.02980319,1.299722125,17104.03111,1651.795865,107483.2945,32.02960706,333.1417355,23.23352402,,194.3197999,4857.758395,1.299570922,107816.4362
Liangshan Yi,2001,13272,7313.789876,99.45284532,,2671.834889,6269.546117,42.54939239,0.221119172,15750.1299,14616.03701,6606.393065,20.90771677,5517.507508,176.126062,303.1447104,,54.04569683,49.91447945,12427.04528
Bazhong,2001,13273,2.732879906,,,1071.724226,1323.139937,,,9145.849341,746.6669422,5.92406425,0.422741313,6.043989446,30.68769656,61.92125647,,,,73.88931017
Meishan,2001,13274,14.67918109,111.5536857,0.216280813,225.9743567,896.2774447,,,303.1492981,2070.168935,29.01481988,6.47403275,90.14109975,81.97792671,3575.444983,,0.215765891,0.215131281,3694.600902
Ziyang,2001,13275,,,,,,,,,3103.458551,,4.518143203,1.935736172,59.23889874,4759.583251,,,,4761.518987
_rümqi,2001,13280,30.88358385,,,,0.181241859,,,11.9482726,169.3817452,5747.230274,96.82951459,223.814395,303.6817039,,1.082424266,3317.481148,28.65147906,5971.044669
Karamay,2001,13281,,,,,,,0.871954219,,0.717731547,2323.225239,3.304480234,339.1802264,57.74301317,,4.010782406,4975.040604,18.34786818,2662.405465
Turfan,2001,13282,,,,,,,,,3.953800657,4433.71098,,496.989665,166.5061011,,0.186044859,63852.03293,,4930.700645
Changji Hui,2001,13284,157.9159448,,0.360603016,,25.26686816,,,106.6621106,108.7975424,44275.16677,225.4705109,4374.734261,253.4989905,,23.73253288,27505.26813,33.60163764,48649.90103
Börtala Mongol,2001,13285,7.491029734,,0.352145234,0.176161828,3.204164766,,2.128397656,6.067731624,273.2468574,15404.49084,68.13300738,1753.129,65.27897383,,63.73649418,6153.909097,1200.011394,17157.61984
Bayin'gholin Mongol,2001,13286,1.095403203,,13.72825414,8.01290141,86.9440237,,34.14208605,10.37937419,53.17755287,44372.83924,325.0969596,2353.004057,277.9789053,,1350.473762,423687.0267,2195.527,46725.8433
Aksu,2001,13287,2.037488375,1.582766834,,,,,43.68593904,14.69418969,163.5497472,22996.77683,24.35775209,6721.58956,246.8171354,,1468.809159,100406.7916,106.103963,29718.36639
Kizilsu Kirghiz,2001,13288,,,0.389775594,,0.784420531,,63.93408974,41.71570934,7.745596266,16392.29941,0.194127344,394.4557143,26.31796487,,578.4551946,49770.97201,36.37807053,16786.75512
Kashgar,2001,13289,,,,,,0.193240453,231.5387299,2.549096234,22.81807713,17379.0984,2.3274135,6093.039945,232.8443119,0.393794172,3634.21441,84856.79091,150.7505904,23472.53214
Khotan,2001,13290,,2.644570422,,,,,33.21920708,13.28334859,0.599585406,12677.8463,,1187.215323,49.5202703,,3610.313321,204644.3159,28.33382491,13865.06162
Ili Kazakh,2001,13292,116.0735467,,21.38463515,56.3373693,885.0780535,,,345.4018375,1047.275903,31907.40442,26.98998393,14294.00024,305.3838672,190.340369,513.2478731,3591.032332,0.73718425,46391.74503
Tacheng,2001,13293,49.60870909,,,16.69487952,14.76657989,,4.707085391,41.63964843,277.9448265,56389.76323,30.29346726,5590.368001,409.1482165,9.876958047,491.383104,30757.13208,259.8241482,61990.00819
Altay,2001,13294,127.8746034,,48.87924667,66.62498104,308.5130795,4.607693641,1.826227422,530.4535558,129.2098079,80704.4988,71.46688008,1006.713064,159.815374,,81.36859922,35848.32881,1073.263975,81711.21187
Shihezi,2001,13295,,,,,,,,,0.715575672,186.2315531,,332.4433966,41.85730723,,,15.04349013,,518.6749497
Lhasa,2001,13296,,,,,,,1.733523609,,,24792.55155,6.848783578,432.346682,29.00861475,,224.3769744,3359.71888,682.9968539,25224.89823
Chamdo,2001,13297,2042.532252,0.658174094,,169.631126,466.9298538,20.70739273,,4105.742358,192.1248363,88565.55361,29.39011713,280.3967549,22.17240831,,1603.333424,13666.02663,10.56624223,88845.95036
Shannan,2001,13298,208.9348307,,,71.3142553,411.6552853,,14.04811518,92.83990855,14.82050848,34999.65482,77.72889822,114.5965236,2.836335297,,684.724924,8450.868317,855.2485822,35114.25134
Shigatse,2001,13299,205.7317622,5.638118949,,254.0688877,295.7773293,,820.6181358,242.6224481,21.03029021,125880.5559,24.30153103,226.2833794,8.713081984,,1603.703975,47840.18603,2077.764773,126106.8393
Nagchu,2001,13300,63.48032591,,,3.861983953,71.01537866,0.214918469,253.4194855,95.66707153,8.733342368,246622.8106,98.57660813,105.8825214,4.038272953,,2213.126114,131775.4253,11369.20775,246728.6931
Ngari,2001,13301,,0.203540531,,,,,5309.161707,,,72373.31261,7.688267828,,2.089928703,,3227.662955,203768.1852,5114.887688,72373.31261
Nyingtri,2001,13302,6587.760899,502.0634307,0.501405343,978.1990824,6100.500541,3.044479641,36.67664773,3739.369745,463.2603787,31897.93666,255.9015267,44.40052281,8.220562484,,6149.227977,20350.29893,34.25812756,31942.33718
Kunming,2001,13303,430.528179,651.6970512,,200.3542975,966.7824355,0.031811032,,2786.908722,8650.671097,2464.552162,62.93964313,3146.670037,872.5888792,122.1605296,,3.6206395,269.5465628,5733.382728
Qujing,2001,13304,541.11866,177.1651831,,120.5686248,674.3021961,4.224656187,,1767.118275,17535.01258,2246.158683,6.500725016,4179.404685,306.890793,970.0075691,,,,7395.570937
Yuxi,2001,13305,237.7770706,1936.247874,,49.29602924,1854.146299,,,2907.227415,5421.948784,641.1005089,65.08291354,1294.125228,416.4178272,18.35302072,,5.191032281,252.7588639,1953.578758
Zhaotong,2001,13306,88.59718406,67.05555948,,1554.022539,1445.130736,,,8827.250214,5087.064758,1047.814071,0.657132343,2897.052652,126.762262,902.0490659,,,,4846.915789
Chuxiong Yi,2001,13307,1790.054835,3150.264829,,59.55244179,1547.635397,0.223485234,1.121169219,6163.367798,13128.82278,735.4091535,,1555.75573,147.5013427,100.9097067,,1.327129607,1.572641719,2392.07459
Honghe Hani and Yi,2001,13308,44.1473784,3810.985108,,153.5515732,2182.26904,,,3507.556792,14844.08363,3863.220843,26.66533198,3473.385803,357.7451217,205.621482,,1.135771047,39.42277191,7542.228127
Wenshan Zhuang and Miao,2001,13309,25.13240372,569.8622993,,131.2966746,1619.894406,,0.682542156,6631.708176,15706.37986,5299.845965,3.185566641,1175.528514,97.89891269,610.7430037,,0.455621969,0.227799469,7086.117482
Dali Bai,2001,13312,2415.001734,897.5815563,,183.9095104,2755.809789,,,7298.044248,10347.09405,1088.07097,53.30130556,2792.492955,218.0967516,15.92356048,,8.068635781,210.9162405,3896.487485
Baoshan,2001,13313,2633.936118,1643.832855,,50.65970431,2564.832943,,,3808.541854,5962.937048,799.3401596,0.900678813,1940.032084,180.7745902,83.10155844,,,,2822.473802
Dehong Dai and Jingpo,2001,13314,1143.315552,4318.495992,,11.28035127,1137.701552,,,2052.913217,837.4577159,139.3865274,2.263250953,1513.914239,98.38871153,53.94594969,,,,1707.246717
